apt_seq	area_type	area_type_source	floor_band	jeonse_level	jeonse_per_m2_adj	jeonse_n_trades	jeonse_months_since	is_move_in_period	jeonse_over_sale_ratio_gt1	est_price_per_m2	est_low	est_high	est_confidence
11500-5256	51.000000	RENT	HIGH	RENT_CELL	286.441742	1.000000	5.000000	0.000000	False	662.381412	586.993438	842.793837	LOW
11500-5256	54.000000	SALE	HIGH	RENT_COMPLEX	298.988870	2.000000	5.000000	0.000000	False	663.899373	588.338635	844.725244	LOW
11500-5256	84.000000	BOTH	LOW	RENT_CELL	311.535997	1.000000	13.000000	0.000000	False	627.311709	555.915142	798.172220	LOW
11500-5259	54.000000	RENT	UNKNOWN	RENT_CELL	301.422209	1.000000	16.000000	0.000000	False	527.197449	467.195240	670.789899	LOW
11500-5259	66.000000	RENT	UNKNOWN	RENT_CELL	338.615569	1.000000	25.000000	0.000000	False	543.211884	481.387017	691.166177	LOW
11500-5261	54.000000	BOTH	UNKNOWN	RENT_CELL	256.475954	4.000000	21.000000	0.000000	False	510.917314	452.768006	650.075555	LOW
11500-5267	81.000000	RENT	UNKNOWN	RENT_CELL	240.886436	1.000000	7.000000	0.000000	False	588.110981	521.175988	748.294414	LOW
11500-5281	78.000000	BOTH	HIGH	RENT_CELL	442.025644	1.000000	16.000000	0.000000	False	673.476712	596.825943	856.911157	LOW
11500-5281	78.000000	BOTH	LOW	RENT_CELL	442.025644	1.000000	16.000000	0.000000	False	664.180634	588.587885	845.083112	LOW
11500-5284	78.000000	SALE	HIGH	SALE_CELL				0.000000	False	717.651452	635.972999	913.117744	LOW
11500-5285	84.000000	BOTH	HIGH	RENT_CELL	392.374291	2.000000	33.000000	0.000000	False	667.193675	591.258001	848.916814	MEDIUM
11500-5285	84.000000	BOTH	LOW	RENT_CELL	392.374291	2.000000	33.000000	0.000000	False	651.431189	577.289499	828.861109	MEDIUM
11500-5285	84.000000	BOTH	MID	RENT_CELL	392.374291	2.000000	33.000000	0.000000	False	662.917480	587.468494	843.475913	MEDIUM
11500-5285	105.000000	RENT	HIGH	RENT_CELL	289.630527	3.000000	8.000000	0.000000	False	668.838577	592.715690	851.009736	LOW
11500-5285	105.000000	RENT	LOW	RENT_CELL	289.630527	3.000000	8.000000	0.000000	False	656.237738	581.548998	834.976815	LOW
11500-5285	105.000000	RENT	MID	RENT_CELL	289.630527	3.000000	8.000000	0.000000	False	668.251413	592.195353	850.262646	LOW
11500-5286	78.000000	RENT	UNKNOWN	RENT_CELL	301.222718	2.000000	7.000000	0.000000	False	521.484422	462.132434	663.520819	LOW
11500-5286	84.000000	RENT	UNKNOWN	RENT_CELL	314.574910	1.000000	17.000000	0.000000	False	520.850862	461.570981	662.714697	LOW
11500-5291	42.000000	RENT	UNKNOWN	RENT_CELL	296.295314	1.000000	16.000000	0.000000	False	541.288554	479.682587	688.718991	LOW
11500-5291	51.000000	RENT	UNKNOWN	RENT_CELL	325.692283	6.000000	1.000000	0.000000	False	543.042301	481.236734	690.950404	LOW
11500-5306	69.000000	BOTH	LOW	RENT_CELL	407.445677	2.000000	27.000000	0.000000	False	607.012409	537.926178	772.344013	LOW
11500-5306	78.000000	RENT	HIGH	RENT_CELL	281.387035	1.000000	17.000000	0.000000	False	631.035286	559.214926	802.909986	LOW
11500-5310	84.000000	RENT	MID	RENT_CELL	324.589111	1.000000	53.000000	0.000000	False	599.381947	531.164165	762.635246	LOW
11500-5310	99.000000	RENT	HIGH	RENT_CELL	299.465454	1.000000	13.000000	0.000000	False	630.959705	559.147947	802.813819	LOW
11500-5345	78.000000	BOTH	LOW	RENT_CELL	300.153503	2.000000	41.000000	0.000000	False	554.197456	491.122281	705.143882	LOW
11500-5345	78.000000	BOTH	MID	RENT_CELL	300.153503	2.000000	41.000000	0.000000	False	576.910319	511.250113	734.043034	LOW
11500-5345	84.000000	RENT	LOW	RENT_CELL	239.297690	1.000000	8.000000	0.000000	False	569.334462	504.536491	724.403745	LOW
11500-5389	84.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	527.068374	467.080856	670.625669	LOW
11500-5415	102.000000	BOTH	HIGH	RENT_CELL	388.508848	5.000000	7.000000	0.000000	False	627.494717	556.077322	798.405075	LOW
11500-5415	102.000000	BOTH	LOW	RENT_CELL	388.508848	5.000000	7.000000	0.000000	False	611.908375	542.264916	778.573489	LOW
11500-5415	102.000000	BOTH	MID	RENT_CELL	388.508848	5.000000	7.000000	0.000000	False	627.678194	556.239916	798.638524	LOW
11500-5415	147.000000	RENT	HIGH	RENT_CELL	235.019557	1.000000	23.000000	0.000000	False	622.112917	551.308043	791.557436	LOW
11500-5429	75.000000	SALE	HIGH	SALE_CELL				0.000000	False	671.286797	594.885270	854.124777	LOW
11500-5561	84.000000	RENT	MID	RENT_CELL	228.765317	2.000000	3.000000	0.000000	False	774.016481	685.922925	984.834882	LOW
11500-5561	144.000000	RENT	HIGH	RENT_CELL	152.349634	1.000000	57.000000	0.000000	False	728.935676	645.972926	927.475446	LOW
11500-5561	150.000000	RENT	HIGH	RENT_COMPLEX	196.467447	4.000000	3.000000	0.000000	False	718.895217	637.075207	914.700274	LOW
11500-5561	153.000000	RENT	HIGH	RENT_CELL	179.186418	1.000000	18.000000	0.000000	False	739.438393	655.280291	940.838781	LOW
11500-5838	30.000000	RENT	HIGH	RENT_CELL	433.438768	1.000000	56.000000	0.000000	False	571.025485	506.035053	726.555352	LOW
11500-5838	54.000000	RENT	HIGH	RENT_CELL	379.995667	2.000000	8.000000	0.000000	False	623.864765	552.860508	793.786435	LOW
11500-5852	60.000000	RENT	MID	RENT_COMPLEX	516.915811	15.000000	2.000000	0.000000	False	843.565149	747.556013	1073.326479	MEDIUM
11500-5852	84.000000	BOTH	HIGH	RENT_CELL	516.915811	15.000000	2.000000	0.000000	False	791.589453	701.495854	1007.194194	MEDIUM
11500-5852	84.000000	BOTH	LOW	RENT_CELL	516.915811	15.000000	2.000000	0.000000	False	774.231164	686.113174	985.108039	MEDIUM
11500-5852	84.000000	BOTH	MID	RENT_CELL	516.915811	15.000000	2.000000	0.000000	False	791.037883	701.007061	1006.492394	MEDIUM
11500-5918	75.000000	RENT	HIGH	RENT_CELL	313.482240	1.000000	44.000000	0.000000	False	683.287778	605.520376	869.394457	LOW
11500-5918	81.000000	BOTH	HIGH	RENT_COMPLEX	313.482240	1.000000	44.000000	0.000000	False	686.335940	608.221616	873.272845	LOW
11500-5918	81.000000	BOTH	LOW	RENT_COMPLEX	313.482240	1.000000	44.000000	0.000000	False	686.574873	608.433356	873.576857	LOW
11500-5918	81.000000	BOTH	MID	RENT_COMPLEX	313.482240	1.000000	44.000000	0.000000	False	685.660641	607.623175	872.413615	LOW
11500-6124	42.000000	RENT	HIGH	RENT_CELL	475.992534	1.000000	8.000000	0.000000	False	529.503189	469.238557	673.723653	LOW
11500-6124	42.000000	RENT	MID	RENT_CELL	475.992534	1.000000	8.000000	0.000000	False	522.436992	462.976588	664.732840	LOW
11500-6173	12.000000	RENT	HIGH	RENT_CELL	649.494540	32.000000	0.000000	0.000000	False	706.275394	625.891691	898.643197	LOW
11500-6173	12.000000	RENT	LOW	RENT_CELL	649.494540	32.000000	0.000000	0.000000	False	681.366352	603.817635	866.949694	LOW
11500-6173	12.000000	RENT	MID	RENT_CELL	649.494540	32.000000	0.000000	0.000000	False	702.086659	622.179691	893.313579	LOW
11500-6173	15.000000	RENT	HIGH	RENT_CELL	659.816576	19.000000	3.000000	0.000000	False	711.139799	630.202461	904.832517	MEDIUM
11500-6173	15.000000	RENT	LOW	RENT_CELL	659.816576	19.000000	3.000000	0.000000	False	686.290791	608.181606	873.215400	LOW
11500-6173	15.000000	RENT	MID	RENT_CELL	659.816576	19.000000	3.000000	0.000000	False	706.449360	626.045857	898.864546	LOW
11500-6173	18.000000	RENT	LOW	RENT_CELL	616.446318	1.000000	32.000000	0.000000	False	696.326799	617.075381	885.984909	LOW
11500-6173	18.000000	RENT	MID	RENT_CELL	616.446318	1.000000	32.000000	0.000000	False	713.149481	631.983413	907.389574	LOW
11500-6173	21.000000	RENT	MID	RENT_COMPLEX	656.521732	52.000000	0.000000	0.000000	False	774.220386	686.103622	985.094324	LOW
11500-6173	27.000000	RENT	HIGH	RENT_COMPLEX	656.521732	52.000000	0.000000	0.000000	False	776.745274	688.341145	988.306916	MEDIUM
11500-6307	84.000000	BOTH	HIGH	RENT_CELL	370.811247	6.000000	8.000000	0.000000	False	760.416012	673.870373	967.530061	MEDIUM
11500-6307	84.000000	BOTH	LOW	RENT_CELL	370.811247	6.000000	8.000000	0.000000	False	746.612882	661.638227	949.967382	MEDIUM
11500-6307	84.000000	BOTH	MID	RENT_CELL	370.811247	6.000000	8.000000	0.000000	False	754.246176	668.402748	959.679751	MEDIUM
11500-6350	54.000000	SALE	HIGH	RENT_COMPLEX	396.613661	4.000000	5.000000	0.000000	False	630.627773	558.853793	802.391478	LOW
11500-6350	78.000000	RENT	MID	RENT_CELL	396.613661	4.000000	5.000000	0.000000	False	622.266651	551.444280	791.753043	LOW
11500-6389	15.000000	RENT	UNKNOWN	RENT_CELL	573.314164	47.000000	1.000000	0.000000	False	645.385699	571.932067	821.169012	MEDIUM
11500-6389	18.000000	RENT	UNKNOWN	RENT_CELL	531.295961	5.000000	7.000000	0.000000	False	577.142802	511.456136	734.338838	LOW
11500-6389	36.000000	RENT	UNKNOWN	RENT_CELL	354.926969	2.000000	14.000000	0.000000	False	549.974525	487.379977	699.770754	LOW
11500-6424	15.000000	RENT	UNKNOWN	RENT_CELL	609.691546	55.000000	1.000000	0.000000	False	713.487451	632.282918	907.819598	MEDIUM
11500-6424	18.000000	RENT	UNKNOWN	RENT_CELL	580.279799	9.000000	1.000000	0.000000	False	645.011523	571.600478	820.692922	LOW
11500-6424	33.000000	RENT	UNKNOWN	RENT_CELL	373.968551	2.000000	13.000000	0.000000	False	565.955615	501.542202	720.104604	LOW
11500-6436	12.000000	RENT	HIGH	RENT_CELL	414.093291	61.000000	0.000000	0.000000	False	555.483051	492.261558	706.779634	LOW
11500-6436	12.000000	RENT	MID	RENT_CELL	414.093291	61.000000	0.000000	0.000000	False	566.997570	502.465569	721.430355	LOW
11500-6444	12.000000	RENT	UNKNOWN	RENT_CELL	659.378323	14.000000	5.000000	0.000000	True	657.750694	582.889758	836.901853	LOW
11500-6444	15.000000	RENT	UNKNOWN	RENT_CELL	615.224281	36.000000	1.000000	0.000000	False	697.077216	617.740390	886.939717	MEDIUM
11500-6444	30.000000	RENT	UNKNOWN	RENT_CELL	431.957056	3.000000	5.000000	0.000000	False	561.081630	497.222943	713.903095	MEDIUM
11500-6444	33.000000	RENT	UNKNOWN	RENT_CELL	341.093609	1.000000	13.000000	0.000000	False	523.223555	463.673629	665.733638	LOW
11500-6462	12.000000	RENT	UNKNOWN	RENT_CELL	397.750516	6.000000	25.000000	0.000000	False	518.182004	459.205876	659.318924	LOW
11500-6462	15.000000	RENT	UNKNOWN	RENT_COMPLEX	397.750516	6.000000	25.000000	0.000000	False	519.740457	460.586955	661.301851	LOW
11500-6464	39.000000	BOTH	UNKNOWN	NONE				0.000000	False	510.054863	452.003713	648.978198	LOW
11500-6487	48.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	583.522013	517.109307	742.455552	LOW
11500-6548	12.000000	BOTH	UNKNOWN	RENT_CELL	739.963545	12.000000	2.000000	0.000000	True	623.658488	552.677708	793.523974	LOW
11500-6548	15.000000	RENT	UNKNOWN	RENT_CELL	633.808368	32.000000	7.000000	0.000000	False	653.276844	578.925093	831.209463	MEDIUM
11500-6611	18.000000	RENT	LOW	RENT_CELL	610.179830	12.000000	5.000000	0.000000	False	783.304588	694.153919	996.652785	LOW
11500-6611	18.000000	RENT	MID	RENT_CELL	610.179830	12.000000	5.000000	0.000000	False	806.583610	714.783473	1026.272301	LOW
11500-6611	30.000000	RENT	LOW	RENT_CELL	418.552459	18.000000	2.000000	0.000000	False	745.402603	660.565693	948.427460	LOW
11500-6611	30.000000	RENT	MID	RENT_CELL	418.552459	18.000000	2.000000	0.000000	False	765.338258	678.232401	973.792977	LOW
11500-6612	30.000000	BOTH	UNKNOWN	RENT_CELL	505.407571	2.000000	42.000000	0.000000	False	558.000414	494.492412	709.982650	LOW
11500-6612	33.000000	BOTH	UNKNOWN	RENT_CELL	335.903086	5.000000	22.000000	0.000000	False	495.775086	439.349168	630.809047	LOW
11500-6655	12.000000	RENT	HIGH	RENT_CELL	767.342681	15.000000	4.000000	0.000000	True	655.565142	580.952952	834.121023	LOW
11500-6655	12.000000	RENT	MID	RENT_CELL	767.342681	15.000000	4.000000	0.000000	True	655.051596	580.497854	833.467603	LOW
11500-6655	18.000000	RENT	HIGH	RENT_CELL	581.739240	1.000000	30.000000	0.000000	False	602.936786	534.314416	767.158314	LOW
11500-6655	18.000000	RENT	MID	RENT_CELL	581.739240	1.000000	30.000000	0.000000	False	603.967157	535.227516	768.469327	LOW
11500-6671	12.000000	RENT	HIGH	RENT_CELL	817.564857	10.000000	5.000000	0.000000	True	660.125812	584.994556	839.923880	LOW
11500-6671	12.000000	RENT	MID	RENT_CELL	817.564857	10.000000	5.000000	0.000000	True	662.821819	587.383721	843.354197	LOW
11500-6671	15.000000	RENT	HIGH	RENT_CELL	785.060538	34.000000	5.000000	0.000000	True	680.719654	603.244540	866.126854	MEDIUM
11500-6671	15.000000	RENT	MID	RENT_CELL	785.060538	34.000000	5.000000	0.000000	True	684.560091	606.647884	871.013310	LOW
11500-6671	18.000000	RENT	LOW	RENT_CELL	540.851526	1.000000	47.000000	0.000000	False	578.979060	513.083403	736.675237	LOW
11500-6680	18.000000	RENT	UNKNOWN	RENT_CELL	618.107176	20.000000	3.000000	0.000000	False	628.890236	557.314011	800.180689	LOW
11500-6689	12.000000	BOTH	UNKNOWN	RENT_CELL	527.080951	46.000000	3.000000	0.000000	False	550.491602	487.838203	700.428667	LOW
11500-6715	15.000000	RENT	UNKNOWN	RENT_COMPLEX	425.428969	2.000000	30.000000	0.000000	False	504.994196	447.519018	642.539160	MEDIUM
11500-6715	30.000000	RENT	UNKNOWN	RENT_CELL	425.428969	2.000000	30.000000	0.000000	False	546.487981	484.290249	695.334582	MEDIUM
11500-6763	12.000000	RENT	HIGH	RENT_CELL	609.929234	1.000000	20.000000	0.000000	False	709.360102	628.625317	902.568084	LOW
11500-6763	12.000000	RENT	MID	RENT_CELL	609.929234	1.000000	20.000000	0.000000	False	703.696087	623.605944	895.361366	LOW
11500-6763	24.000000	RENT	HIGH	RENT_CELL	504.797397	4.000000	6.000000	0.000000	False	642.652124	569.509610	817.690894	MEDIUM
11500-6763	24.000000	RENT	MID	RENT_CELL	504.797397	4.000000	6.000000	0.000000	False	640.888868	567.947037	815.447382	MEDIUM
11500-6763	63.000000	RENT	HIGH	RENT_CELL	247.364619	1.000000	5.000000	0.000000	False	701.535315	621.691096	892.612064	MEDIUM
11500-6787	36.000000	BOTH	UNKNOWN	RENT_CELL	403.135696	1.000000	9.000000	0.000000	False	512.789951	454.427511	652.458240	LOW
11500-6789	27.000000	RENT	HIGH	RENT_CELL	367.265366	17.000000	2.000000	0.000000	False	700.860296	621.092904	891.753192	LOW
11500-6789	27.000000	RENT	LOW	RENT_CELL	367.265366	17.000000	2.000000	0.000000	False	682.793584	605.082429	868.765660	LOW
11500-6789	27.000000	RENT	MID	RENT_CELL	367.265366	17.000000	2.000000	0.000000	False	696.169809	616.936258	885.785159	LOW
11500-6789	42.000000	RENT	HIGH	RENT_CELL	327.986581	2.000000	18.000000	0.000000	False	692.175505	613.396560	880.702929	LOW
11500-6830	15.000000	RENT	HIGH	RENT_CELL	500.853320	143.000000	0.000000	0.000000	False	637.726647	565.144719	811.423869	MEDIUM
11500-6830	15.000000	RENT	MID	RENT_CELL	500.853320	143.000000	0.000000	0.000000	False	631.869283	559.954002	803.971138	LOW
11500-6830	21.000000	RENT	HIGH	RENT_CELL	361.598948	1.000000	27.000000	0.000000	False	643.539594	570.296074	818.820085	MEDIUM
11500-6839	12.000000	BOTH	HIGH	RENT_CELL	650.084754	76.000000	1.000000	0.000000	False	821.207035	727.742554	1044.878698	LOW
11500-6839	12.000000	BOTH	LOW	RENT_CELL	650.084754	76.000000	1.000000	0.000000	False	817.886651	724.800076	1040.653944	LOW
11500-6839	12.000000	BOTH	MID	RENT_CELL	650.084754	76.000000	1.000000	0.000000	False	818.176345	725.056798	1041.022542	LOW
11500-6839	15.000000	RENT	HIGH	RENT_CELL	518.708860	3.000000	12.000000	0.000000	False	742.792513	658.252667	945.106461	LOW
11500-6839	18.000000	BOTH	HIGH	RENT_COMPLEX	649.067315	79.000000	1.000000	0.000000	False	812.649236	720.158749	1033.990017	LOW
11500-6844	15.000000	RENT	MID	RENT_CELL	603.592195	1.000000	22.000000	0.000000	False	676.469394	599.478017	860.718955	LOW
11500-6844	18.000000	RENT	HIGH	RENT_CELL	485.693437	9.000000	5.000000	0.000000	False	598.168985	530.089255	761.091910	LOW
11500-6844	18.000000	RENT	MID	RENT_CELL	485.693437	9.000000	5.000000	0.000000	False	593.829575	526.243728	755.570578	LOW
11500-6844	33.000000	RENT	HIGH	RENT_CELL	373.069143	2.000000	13.000000	0.000000	False	594.620837	526.944934	756.577355	LOW
11500-6844	36.000000	RENT	HIGH	RENT_COMPLEX	485.258091	13.000000	5.000000	0.000000	False	617.646044	547.349561	785.873924	LOW
11500-6844	72.000000	RENT	HIGH	RENT_CELL	208.805726	1.000000	39.000000	0.000000	False	631.325152	559.471801	803.278802	LOW
11500-70	81.000000	RENT	UNKNOWN	RENT_CELL	296.871660	3.000000	46.000000	0.000000	False	535.425258	474.486614	681.258712	LOW
11500-70	84.000000	BOTH	UNKNOWN	RENT_CELL	314.031846	1.000000	22.000000	0.000000	False	547.227041	484.945193	696.274939	LOW
11500-7039	30.000000	RENT	HIGH	RENT_COMPLEX	233.580596	12.000000	8.000000	0.000000	False	505.226306	447.724712	642.834490	LOW
11500-7039	57.000000	RENT	HIGH	RENT_CELL	233.580596	12.000000	8.000000	0.000000	False	537.227832	476.084030	683.552252	LOW
11500-7039	57.000000	RENT	MID	RENT_CELL	233.580596	12.000000	8.000000	0.000000	False	532.855541	472.209365	677.989083	LOW
11500-7164	27.000000	RENT	HIGH	RENT_CELL	624.382573	20.000000	0.000000	0.000000	True	620.570447	549.941127	789.594845	LOW
11500-7164	27.000000	RENT	MID	RENT_CELL	624.382573	20.000000	0.000000	0.000000	True	607.158986	538.056072	772.530513	LOW
11500-7165	15.000000	RENT	UNKNOWN	RENT_CELL	423.920311	31.000000	1.000000	0.000000	False	601.142563	532.724400	764.875400	LOW
11500-7165	30.000000	RENT	UNKNOWN	RENT_CELL	335.066160	9.000000	7.000000	0.000000	False	626.316245	555.032976	796.905622	LOW
11500-7248	51.000000	RENT	HIGH	RENT_CELL	265.255840	10.000000	5.000000	0.000000	False	739.415627	655.260116	940.809815	MEDIUM
11500-7248	51.000000	RENT	LOW	RENT_CELL	265.255840	10.000000	5.000000	0.000000	False	712.005522	630.969653	905.934036	LOW
11500-7248	51.000000	RENT	MID	RENT_CELL	265.255840	10.000000	5.000000	0.000000	False	732.369129	649.015605	931.844066	LOW
11500-7377	51.000000	BOTH	UNKNOWN	RENT_CELL	360.403416	1.000000	22.000000	0.000000	False	539.628479	478.211451	686.606762	LOW
11500-74	93.000000	RENT	UNKNOWN	RENT_CELL	206.424576	3.000000	14.000000	0.000000	False	526.246302	466.352347	669.579689	LOW
11500-74	96.000000	SALE	UNKNOWN	RENT_COMPLEX	206.424576	3.000000	14.000000	0.000000	False	500.906876	443.896890	637.338579	LOW
11500-7495	27.000000	BOTH	UNKNOWN	RENT_CELL	501.794108	7.000000	10.000000	0.000000	False	581.339638	515.175315	739.678764	LOW
11500-75	90.000000	BOTH	UNKNOWN	RENT_CELL	252.153069	2.000000	11.000000	0.000000	False	534.315726	473.503361	679.846977	LOW
11500-75	99.000000	BOTH	UNKNOWN	RENT_CELL	238.125258	1.000000	8.000000	0.000000	False	524.899608	465.158925	667.866197	LOW
11500-7652	30.000000	RENT	HIGH	RENT_CELL	446.425274	6.000000	7.000000	0.000000	False	647.308817	573.636308	823.615928	MEDIUM
11500-7652	33.000000	RENT	HIGH	RENT_CELL	471.604142	6.000000	12.000000	0.000000	False	654.046022	579.606728	832.188142	LOW
11500-7652	36.000000	RENT	HIGH	RENT_CELL	459.129442	6.000000	0.000000	0.000000	False	677.857717	600.708330	862.485414	LOW
11500-77	72.000000	RENT	HIGH	RENT_CELL	203.186618	4.000000	4.000000	0.000000	False	464.163056	411.335015	590.586867	LOW
11500-77	81.000000	RENT	HIGH	RENT_CELL	243.088067	5.000000	6.000000	0.000000	False	471.299370	417.659120	599.666895	LOW
11500-77	81.000000	RENT	LOW	RENT_CELL	243.088067	5.000000	6.000000	0.000000	False	449.299916	398.163502	571.675463	LOW
11500-77	81.000000	RENT	MID	RENT_CELL	243.088067	5.000000	6.000000	0.000000	False	466.612417	413.505606	593.703359	LOW
11500-7724	24.000000	RENT	HIGH	RENT_CELL	732.800001	39.000000	0.000000	0.000000	False	794.122923	703.740981	1010.417704	MEDIUM
11500-7724	24.000000	RENT	MID	RENT_CELL	732.800001	39.000000	0.000000	0.000000	False	796.280700	705.653174	1013.163193	MEDIUM
11500-7752	18.000000	RENT	HIGH	RENT_CELL	622.893561	12.000000	3.000000	0.000000	False	700.776327	621.018492	891.646352	LOW
11500-7752	18.000000	RENT	MID	RENT_CELL	622.893561	12.000000	3.000000	0.000000	False	699.730297	620.091515	890.315416	LOW
11500-7752	27.000000	RENT	HIGH	RENT_CELL	519.152484	43.000000	0.000000	0.000000	False	667.524513	591.551185	849.337762	MEDIUM
11500-7752	27.000000	RENT	MID	RENT_CELL	519.152484	43.000000	0.000000	0.000000	False	667.631621	591.646102	849.474042	LOW
11500-7752	30.000000	RENT	HIGH	RENT_CELL	466.548753	69.000000	0.000000	0.000000	False	675.392368	598.523571	859.348579	MEDIUM
11500-7752	30.000000	RENT	MID	RENT_CELL	466.548753	69.000000	0.000000	0.000000	False	675.500738	598.619607	859.486465	MEDIUM
11500-7835	27.000000	BOTH	HIGH	RENT_CELL	530.883272	22.000000	7.000000	0.000000	False	681.098896	603.580619	866.609391	MEDIUM
11500-7835	27.000000	BOTH	LOW	RENT_CELL	530.883272	22.000000	7.000000	0.000000	False	667.528299	591.554539	849.342578	LOW
11500-7835	27.000000	BOTH	MID	RENT_CELL	530.883272	22.000000	7.000000	0.000000	False	675.921891	598.992827	860.022328	LOW
11500-7858	15.000000	RENT	HIGH	RENT_CELL	685.042736	8.000000	4.000000	0.000000	False	971.480634	860.912983	1236.082227	LOW
11500-7858	15.000000	RENT	LOW	RENT_CELL	685.042736	8.000000	4.000000	0.000000	False	933.507532	827.261734	1187.766414	LOW
11500-7858	15.000000	RENT	MID	RENT_CELL	685.042736	8.000000	4.000000	0.000000	False	945.705344	838.071271	1203.286538	LOW
11500-7858	18.000000	RENT	HIGH	RENT_CELL	714.015292	13.000000	1.000000	0.000000	False	982.343188	870.539232	1249.903409	LOW
11500-7858	18.000000	RENT	MID	RENT_CELL	714.015292	13.000000	1.000000	0.000000	False	956.327313	847.484316	1216.801606	LOW
11500-7858	24.000000	RENT	HIGH	RENT_CELL	571.174507	13.000000	2.000000	0.000000	False	909.502032	805.988385	1157.222551	LOW
11500-7858	24.000000	RENT	LOW	RENT_CELL	571.174507	13.000000	2.000000	0.000000	False	872.619447	773.303538	1110.294279	LOW
