osm_id	dong_name	start_date	levels	height	flats	osm_year	levels_num	height_num	flats_num	building_height_m	aptSeq	dist_m	anchor_rank
769718635	318	2019	33	107	126	2019	33	107.0	126	107.0	11680-4850	109.68463317279853	0.0
775465803	유로미아파트										11680-568	60.58798172550901	0.0
775465804	유로미아파트										11680-568	73.95069646274696	0.0
775687306	1	1979	14		196	1979	14		196	39.199999999999996	11680-222	76.48189038122592	-1.0
775687307	2	1979	14		196	1979	14		196	39.199999999999996	11680-222	138.51735511622635	-1.0
775687308	30	1979	14		210	1979	14		210	39.199999999999996	11680-222	290.1071005319019	-1.0
775926771	106	1983	14		112	1983	14		112	39.199999999999996			
775926772	105	1983	14		112	1983	14		112	39.199999999999996	11680-211	277.722160633178	0.0
775926773	103	1983	14		112	1983	14		112	39.199999999999996	11680-211	227.19523569066877	0.0
775926774	102	1983	14		168	1983	14		168	39.199999999999996	11680-211	190.71616932725777	0.0
775926775	101	1983	14		168	1983	14		168	39.199999999999996	11680-211	169.68456689270326	0.0
775926776	109	1983	14		112	1983	14		112	39.199999999999996			
775926777	110	1983	14		112	1983	14		112	39.199999999999996			
775926778	111	1983	14		84	1983	14		84	39.199999999999996			
775926779	108	1983	14		112	1983	14		112	39.199999999999996			
775926780	107	1983	14		111	1983	14		111	39.199999999999996	11680-222	275.09211161058	0.0
775926781	206	1985	14		112	1985	14		112	39.199999999999996	11680-222	294.5449014269349	0.0
775926782	207	1985	14		84	1985	14		84	39.199999999999996			
775926783	205	1985	14		112	1985	14		112	39.199999999999996	11680-222	235.05239853123084	0.0
775926784	203	1985	14		112	1985	14		112	39.199999999999996	11680-222	180.74126679596824	0.0
775926785	202	1985	14		112	1985	14		112	39.199999999999996	11680-222	135.14219743893526	0.0
775926786	201	1985	14		140	1985	14		140	39.199999999999996	11680-222	108.10756443015231	0.0
775926787	208	1985	14		140	1985	14		140	39.199999999999996	11680-222	5.435415011607799	0.0
775926788	209	1985	14		112	1985	14		112	39.199999999999996	11680-222	66.48534816959982	0.0
775926789	210	1985	14		112	1985	14		112	39.199999999999996	11680-222	131.45175046663712	0.0
775926790	211	1985	14		112	1985	14		112	39.199999999999996	11680-222	195.25162825790417	0.0
775926791	212	1985	14		84	1985	14		84	39.199999999999996	11680-481	261.67004235104287	0.0
793603147	108동	1983	15		105	1983	15		105	42.0			
793603148	107동	1983	15		60	1983	15		60	42.0			
793603149	106동	1983	15		60	1983	15		60	42.0			
793603150	105동	1983	15		60	1983	15		60	42.0			
793603151	101동	1983	15		90	1983	15		90	42.0			
793603152	102동	1983	15		90	1983	15		90	42.0			
793603153	103동	1983	15		90	1983	15		90	42.0			
793772361													
793787325	잠실렉스빌 오피스텔												
793787328		2012	16	50	66	2012	16	50.0	66	50.0			
793787331		2019	17	50	116	2019	17	50.0	116	50.0			
793787343													
793787344													
793787346													
794559256	신동아예지움아파트	1993	10	29	19	1993	10	29.0	19	29.0			
794929549													
794929552	파크인수아파트	2010	16	59	24	2010	16	59.0	24	59.0			
794929571													
794929572													
794929573													
794929574													
794929575													
794929576													
794929577													
794929578													
794929579													
794929580													
794929581													
794929582													
794929583													
794929590													
794929592													
794929593													
794929594													
794929596													
795275566													
795275567													
795275568													
795275569													
795275570													
795275571													
795275572													
795275575													
795275576													
795275577													
795275578													
795275579													
795275580		2019	10	31	24	2019	10	31.0	24	31.0			
795275583													
795275584													
795275585													
795275586													
795275587													
795275588													
795275590													
795275605													
795275606													
795275607													
795275608													
795275609													
795275610													
795275611													
795275612													
795275613													
795275614													
795275615													
795275616													
795275617													
795281841													
795281848													
795571453		2018	16	50	248	2018	16	50.0	248	50.0			
795571462		2024	15	50	46	2024	15	50.0	46	50.0			
795963602													
795963603													
795963604													
795963605													
795963609													
795963610													
795963614													
795963617													
795963619													
795963620													
795963621													
795963623													
795963626													
795963627													
795963631													
795963633													
795963635													
795963639													
795963641													
795963644													
795963657													
795963660													
795963661													
796356238													
796356251													
796356254													
796356256													
796356257													
796356258													
796356259													
796356260													
796356271													
796356273													
796356274													
796356277													
796356296													
796356298													
796356300													
796356301													
796356304													
796356310													
796356316													
796356317													
796356319													
796356320													
796356339													
796356343													
796356344													
796356347													
796356376													
797055009	잠실아이파크	2013	10	35	8	2013	10	35.0	8	35.0			
797055077													
797055079													
797055080													
797055081													
797055082													
797055083													
797055084													
797055085													
797055086													
797055087													
797055089													
797892658													
797892659													
797892660													
797892661													
797892662													
797892664													
798084928													
798084929													
798084930													
798084931													
798084932													
798084933													
798084934													
798084935													
798084936													
798084937													
798084940													
798084941													
798084942													
798084943													
798084944													
798084945													
798084946													
798084947													
798084948													
798084951													
798084952													
798084953													
798084954													
798084955													
798084956													
798084957													
798084958													
798084959													
798084960													
798084962													
798084964													
798084965													
798084966													
798084967													
798084968													
798084969													
798084970													
798084971													
798084972													
798084973													
798084974													
798084975													
798084976													
798084977													
798084978													
798084979													
798084980													
798084981													
798084982													
798084983													
798084986	트윈빌라B동												
798084987													
798084988													
798084989													
798084990													
798084991													
798084992													
798084995													
798084996	트윈빌라A동												
798084998													
798085000													
798085001													
798085004													
798085005													
798085006													
798085007													
798085008													
798085009													
798085010													
798085011													
798085013													
798085014													
798085015													
798085016													
798085017													
798085020													
798085021													
798085022													
798085023													
798085025													
798085026													
798085027													
798085029													
798085031													
798085032													
798085033													
798288387	107동	1994	6		24	1994	6		24	16.799999999999997			
798288388	104동	1994	6		36	1994	6		36	16.799999999999997			
798288389	105동	1994	6		36	1994	6		36	16.799999999999997			
798288390	103동	1994	6		36	1994	6		36	16.799999999999997			
798288391	102동	1994	6		36	1994	6		36	16.799999999999997			
798288392	106동	1994	6		48	1994	6		48	16.799999999999997			
798288393	101동	1994	6		36	1994	6		36	16.799999999999997			
798494184													
798494185													
798494186													
798494187													
798494188													
798494189													
798494190													
798494191													
798494192													
798494193													
798494195													
798494196													
798494197													
798494198													
798494201													
798494202													
798494203													
798494204													
798494205													
798494206													
798494207													
798494208													
798494209													
798494210													
798494211													
798494212													
798494213													
798494218													
798494219													
798494221													
798494222													
798494223													
798494224													
798494225													
798494226													
798494227													
798793504													
798793505													
798793506													
798793507													
798793508													
798793509													
798793510													
798793511													
798793512													
798793513													
798793514													
798793515													
798793516													
798793517													
798793518													
798793521													
798793522													
798793523													
798793524													
798793526													
798793527													
798793528													
798793529													
798793530													
798793531													
798793532													
798793534													
798793535													
798793536													
798793537													
798793538													
798793539													
798793540													
798793541													
798793542													
798793543													
798793544													
798793545													
798793546													
798793547													
798793548													
798793549													
798793550													
798793551													
798793552													
798793553													
798793554													
798793555													
798793556													
798793557													
798793558													
798793559													
798793560													
798793561													
798793562													
798793563													
798793564													
798793565													
798793566													
798793567													
798793568													
798793569													
798793570													
798793571													
798793572													
798793582													
798793583													
798793584													
798793585													
798793586													
798793587													
798793588													
798793589													
798793590													
798793591													
798793592													
798793593													
798793594													
798793595													
798793596													
798793597													
798793598													
798793599													
798793600													
798793601													
798793603													
798793604													
798793605													
798793607													
798793608													
798793609													
798793611													
798793612													
798793613													
798957409	103동	2005	7	19	28	2005	7	19.0	28	19.0			
798957410	102동	2005	12	32	57	2005	12	32.0	57	32.0			
798957411	101동	2005	9	24	47	2005	9	24.0	47	24.0			
798963237	102동	1995	15		90	1995	15		90	42.0			
798963238	103동	1995	15		90	1995	15		90	42.0			
798963239	104동	1995	15		60	1995	15		60	42.0			
798963240	105동	1995	15	41	90	1995	15	41.0	90	41.0			
798963241	105동	1995	14		56	1995	14		56	39.199999999999996			
798963242	101동	1995	14	41	56	1995	14	41.0	56	41.0			
798963243	105동	1994	15	41	149	1994	15	41.0	149	41.0			
798963244	106동	1994	15	41	239	1994	15	41.0	239	41.0			
798963245	104동	1994	15	41	149	1994	15	41.0	149	41.0			
798963246	103동	1994	15	41	149	1994	15	41.0	149	41.0			
798963247	102동	1994	15	41	149	1994	15	41.0	149	41.0			
798963248	101동	1994	15	41	149	1994	15	41.0	149	41.0			
798963249	105동	1995	15		86	1995	15		86	42.0			
798963250	103동	1995	15		60	1995	15		60	42.0			
798963251	104동	1995	13		52	1995	13		52	36.4			
798963252	102동	1995	12		72	1995	12		72	33.599999999999994			
798963253	101동	1995	15		60	1995	15		60	42.0			
798997125	21동	1988	15		90	1988	15		90	42.0			
798997126	17동	1988	15		90	1988	15		90	42.0			
798997127	15동	1988	15		90	1988	15		90	42.0			
799003863													
799003864													
799003865													
799003866													
799003867													
799003868													
799003869													
799003870													
799003871													
799003872													
799003873													
799003874													
799003875													
799003876													
799003877													
799003878													
799003879													
799003880													
799003881													
799003882													
799003883													
799003884													
799003885													
799363459													
799363460													
799363461													
799363462													
799363463													
799363464													
799363465													
799363466													
799363467													
799363468													
799363469													
799363470													
799363471													
799363472													
799363473													
800180997	102	1992	13		52	1992	13		52	36.4	11680-189	45.771270025629875	0.0
800180998	103	1992	11		55	1992	11		55	30.799999999999997	11680-189	88.47305624216183	0.0
800180999	101	1992	15		60	1992	15		60	42.0	11680-189	4.377710406492389	0.0
800184115											11680-472	176.91076225975536	0.0
800184116											11680-472	188.88811937572618	0.0
800184117	다우림하우스										11680-472	201.33219532046564	0.0
800186844	아셈아파트										11680-191	52.56715136827743	0.0
800186846	삼성아트빌										11680-191	70.48552336332426	0.0
800186857	LH삼성아파트										11680-3686	123.87445863155047	0.0
800188074	라테라스	2013	16	58	18	2013	16	58.0	18	58.0	11680-4197	7.425336804426349	0.0
800212819	101동	2006	12	37	46	2006	12	37.0	46	37.0	11680-3667	0.005312758136210884	0.0
800212820	102동	2006	12	37	46	2006	12	37.0	46	37.0	11680-3667	57.88542582350191	0.0
800225887		2014	20	85	183	2014	20	85.0	183	85.0	11680-189	138.61351200726313	-1.0
800235406		2003	22	72	72	2003	22	72.0	72	72.0	11680-404	4.0769658000046896	0.0
800238587													
800238588													
800238589													
800238590													
800238591													
800238592													
800238593													
800238594													
800238595													
800238596													
800238597													
800238598													
800238599													
800238600													
800238601													
800238602													
800238603													
800238604													
800238605													
800238606													
800238607													
800238608													
800238609													
800238610													
800238611													
800238612													
800238613													
800238614													
800238615													
800238616													
800238617													
800238618													
800238619													
800238620													
800238621													
800238624													
800238625													
800238626													
800238629													
800238630													
800238631													
800238632													
800238633													
800238634													
800238635													
800238636													
800238637													
800238638													
800238639													
800238640													
800238641													
800238642													
800238643													
800238996	17	2006	12	35	90	2006	12	35.0	90	35.0	11680-3709	294.472389858573	0.0
800241186		2003	12	35	242	2003	12	35.0	242	35.0	11680-3709	243.94890426630874	-1.0
800246418	102동										11680-180	83.1146515907762	0.0
800246419	101동										11680-180	85.57076197365437	0.0
800253306		2019	15	47	207	2019	15	47.0	207	47.0			
800253307		2004	10	30	144	2004	10	30.0	144	30.0			
800266217	동일파크스위트	2007	13	40	36	2007	13	40.0	36	40.0	11680-3624	160.72494425617603	3.0
800266226	강변삼부아파트	2000	14	40	48	2000	14	40.0	48	40.0	11680-172	6.8118733270151735	0.0
800266227	101동	1998	11	35	43	1998	11	35.0	43	35.0	11680-172	35.178607047667526	0.0
800266229	102동	1998	9	33	40	1998	9	33.0	40	33.0	11680-172	68.40149767429119	0.0
800266233		2008	20	70	17	2008	20	70.0	17	70.0	11680-3686	174.0867212710385	3.0
800266234		1999	20	62	19	1999	20	62.0	19	62.0	11680-172	88.6671621372909	0.0
800266235		2000	18	55	17	2000	18	55.0	17	55.0	11680-172	38.21076733970084	0.0
800501444													
800501445													
800501446													
800501447													
800501448													
800501449													
800501450													
800501451													
800501452													
800501453													
800501454													
800501455													
800501456													
800501457													
800501458													
800501459													
800501460													
800501461													
800501462													
800501463													
800501464													
800501466													
800501467													
800501468													
800501469													
800501470													
800501471													
800501472													
800501473													
800501474													
800501475													
800501478													
800501479													
800501480													
800501481													
800501482													
800501483													
800501484													
800501485													
800501486													
800734953		2006	10	27	9	2006	10	27.0	9	27.0	11680-260	185.77143176198686	-1.0
800734954		2006	10	27	18	2006	10	27.0	18	27.0	11680-260	203.859970955132	-1.0
800821401													
800821402													
800821403													
800821404													
800821405													
800821406													
800821407													
800821408													
800821409													
800821410													
800821411													
800821412													
800821413													
800821414													
800821415													
800821416													
800821417													
800821420													
800821421													
800821422													
800821423													
800821424													
800821425													
800821426													
800821427													
800821428													
800821429													
800821430													
800821431													
800821432													
800821433													
800821434													
800821435													
800821436													
800821437													
800821438													
800821439													
800821440													
800821441													
800821442													
800821443													
800821444													
800821445													
800821446													
800821447													
800821448													
800821451													
800821452													
800821453													
800821454													
800821455													
800821456													
800821457													
800821458													
800821459													
800821460													
800821461													
800821462													
800821463													
800821464													
800821465													
800821466													
800821467													
800821468													
800821469													
800821470													
800821471													
800821472													
800821473													
800821474													
801040106													
801040107													
801040108													
801040109													
801040110													
801040111													
801040112													
801040113													
801040114													
801040115													
801040116													
801040117													
801040118													
801040119													
801040120													
801040121													
801040122													
801040123													
801040124													
801040125													
801040126													
801040127													
801040130													
801040131													
801040132													
801040133													
801040134													
801040135													
801040136													
801040137													
801040138													
801040139													
801040140													
801040141													
801040142													
801040143													
801040144													
801040145													
801040146													
801040147													
801040148													
801040149													
801040150													
801040151													
801040155													
801040156													
801040157													
801040158													
801040159													
801040160													
801040161													
801040162													
801040163													
801040164													
801040165													
801040166													
801040167													
801040168													
801040169													
801040170													
801040171													
801040172													
801040174													
801040175													
801040176													
801040177													
801040180													
801040181													
801040182													
801040183													
801040184													
801040185													
801040186													
801040187													
801040188													
801040189													
801040190													
801040191													
801040192													
801040193													
801040194													
801040195													
801040196													
801040198													
801040199													
801040200													
801040201													
801040202													
801040203													
801040204													
801040205													
801040206													
801040207													
801040209													
801040210													
801040211													
801056158		2019	16	45	180	2019	16	45.0	180	45.0	11680-3709	189.06229265782034	-1.0
801200375		2003	14	39	67	2003	14	39.0	67	39.0	11680-407	6.482716208651406	0.0
801830912	신동아타워아파트	1995	21	75	96	1995	21	75.0	96	75.0			
801832680		2018	10	30	16	2018	10	30.0	16	30.0			
801832688	레이크해모로아파트	2005	15	47	75	2005	15	47.0	75	47.0			
801836938		1998	10	29	19	1998	10	29.0	19	29.0			
801840459	석촌효신아파트												
801844459	잠실아이스페이스	2001	27	97	84	2001	27	97.0	84	97.0			
802072900		1987	15		116	1987	15		116	42.0			
802072901		1987	15		75	1987	15		75	42.0			
802072902		1987	15		116	1987	15		116	42.0			
802072904													
802072911		1994	20	55	159	1994	20	55.0	159	55.0			
802719246	704동	1992	15		149	1992	15		149	42.0	11680-319	47.56892697612434	0.0
802719247	703동	1992	15		149	1992	15		149	42.0	11680-319	2.4931545088887592	0.0
802719248	701동	1992	15		89	1992	15		89	42.0	11680-315	110.75466042555342	0.0
802719249	702동	1992	15		119	1992	15		119	42.0	11680-319	68.33206031050098	0.0
802719250	706동	1992	15		179	1992	15		179	42.0	11680-319	72.12459279327787	0.0
802719251	705동	1992	15		119	1992	15		119	42.0	11680-319	134.34232871152022	0.0
802719252	708동	1992	15		180	1992	15		180	42.0	11680-315	80.37897933449396	0.0
802719253	707동	1992	15		179	1992	15		179	42.0	11680-319	138.78999973397183	0.0
802719254	801동	1993	15	41	90	1993	15	41.0	90	41.0	11680-315	1.74741072874122	0.0
802719256	803동	1993	15	41	60	1993	15	41.0	60	41.0	11680-315	127.76230576827884	0.0
802719257	802동	1993	15	41	90	1993	15	41.0	90	41.0	11680-315	70.49968959064422	0.0
802719258	804동	1993	15	41	90	1993	15	41.0	90	41.0	11680-315	157.08144957016353	0.0
803185007	9	1984	14		56	1984	14		56	39.199999999999996	11680-214	50.13953309820466	0.0
803185008	10	1984	14		84	1984	14		84	39.199999999999996	11680-214	1.0596773260975614	0.0
803185009	8	1984	14		112	1984	14		112	39.199999999999996	11680-373	69.21401055932559	0.0
803185010	7	1984	14		112	1984	14		112	39.199999999999996	11680-214	136.22962255381256	0.0
803204156	305동	2006	16	43	67	2006	16	43.0	67	43.0	11680-3678	90.22790522087426	0.0
803204157	304동	2006	15	38	38	2006	15	38.0	38	38.0	11680-3678	47.65510823026929	0.0
803204158	303동	2006	24	65	85	2006	24	65.0	85	65.0	11680-3678	120.59720793359989	1.0
803204159	301동	2006	21	57	78	2006	21	57.0	78	57.0	11680-3678	1.754608859892269	0.0
803204160	101동	2005	16	43	64	2005	16	43.0	64	43.0	11680-3622	3.862652188653501	0.0
803204161	102동	2005	22	60	88	2005	22	60.0	88	60.0	11680-3622	43.825498725385174	0.0
803204162	106동	2005	25	68	100	2005	25	68.0	100	68.0	11680-3621	104.78286822707618	0.0
803204163	104동	2005	24	66	96	2005	24	66.0	96	66.0	11680-3622	42.83004343803755	0.0
803204164	108동	2005	25	68	60	2005	25	68.0	60	68.0	11680-3678	128.55302212142547	0.0
803204165	110동	2005	19	52	70	2005	19	52.0	70	52.0	11680-3621	142.58014721323408	0.0
803204166	103동	2005	15	40	60	2005	15	40.0	60	40.0	11680-3622	59.18209944622284	0.0
803204167	105동	2005	15	40	60	2005	15	40.0	60	40.0	11680-3622	87.58568905931551	0.0
803204168	302동	2006	17	46	64	2006	17	46.0	64	46.0	11680-3678	66.56526878022773	0.0
803204169	109동	2005	16	43	64	2005	16	43.0	64	43.0	11680-3643	114.71684738155619	0.0
803204170	107동	2005	15	40	60	2005	15	40.0	60	40.0	11680-3678	93.8499425144147	0.0
803204171	112동	2005	16	43	64	2005	16	43.0	64	43.0	11680-3621	61.80942913543278	0.0
803204172	111동	2005	16	43	64	2005	16	43.0	64	43.0	11680-3621	98.51141817290525	0.0
803204173	104동	2006	13	29	44	2006	13	29.0	44	29.0	11680-3680	111.79175973336187	0.0
803204174	103동	2006	21	55	77	2006	21	55.0	77	55.0	11680-3679	90.51441594081388	0.0
803204175	102동	2006	17	43	64	2006	17	43.0	64	43.0	11680-3679	100.15987940071106	0.0
803204176	105동	2006	15	42	30	2006	15	42.0	30	42.0	11680-3643	86.7807816366308	0.0
803204177	104동	2006	15	42	60	2006	15	42.0	60	42.0	11680-3643	65.77977345609214	0.0
803204178	106동	2006	15	42	30	2006	15	42.0	30	42.0	11680-498	106.35275026622202	0.0
803204179	107동	2006	15	42	60	2006	15	42.0	60	42.0	11680-498	57.68933126128021	0.0
803204180	111동	2006	24	67	92	2006	24	67.0	92	67.0	11680-3643	45.46932486666236	0.0
803204181	109동	2006	24	67	94	2006	24	67.0	94	67.0	11680-3643	108.17496706764267	0.0
803204182	110동	2006	24	67	94	2006	24	67.0	94	67.0	11680-3643	49.207465395913765	0.0
803204183	103동	2006	16	45	62	2006	16	45.0	62	45.0	11680-3643	9.28102389528239	0.0
803204184	108동	2006	24	67	96	2006	24	67.0	96	67.0	11680-498	73.36215360804147	0.0
803204185	101동	2006	15	42	60	2006	15	42.0	60	42.0	11680-498	111.42480504372709	0.0
803204186	102동	2006	15	42	60	2006	15	42.0	60	42.0	11680-3643	73.30228923859646	0.0
803330482		2018	15	51	167	2018	15	51.0	167	51.0			
803334073	206	1989	13	35	68	1989	13	35.0	68	35.0	11680-4293	3.977296685513767	0.0
803334074	203	1989	16	43	60	1989	16	43.0	60	43.0	11680-4293	62.56405403881487	0.0
803334075	205	1989	13	35	68	1989	13	35.0	68	35.0	11680-4293	47.076532237821915	0.0
803334078	201	1989	16	43	90	1989	16	43.0	90	43.0	11680-225	75.58301021986695	0.0
803334079	202	1989	13	35	68	1989	13	35.0	68	35.0	11680-4293	93.03216115347365	0.0
803334085	현대아파트	1990	15		120	1990	15		120	42.0	11680-225	4.117711586112113	0.0
803489765	606동	1992	15	41	176	1992	15	41.0	176	41.0			
803489766	607동	1992	15	41	283	1992	15	41.0	283	41.0			
803489767	604동	1992	15	41	178	1992	15	41.0	178	41.0			
803489768	605동	1992	15	41	224	1992	15	41.0	224	41.0			
803489769	601동	1992	15	41	237	1992	15	41.0	237	41.0	11680-318	287.4680546029026	0.0
803489770	603동	1992	15	41	237	1992	15	41.0	237	41.0	11680-318	290.1675860504058	0.0
803489771	602동	1992	15	41	177	1992	15	41.0	177	41.0	11680-318	269.9153687703212	0.0
803489772	113동	1992	15		149	1992	15		149	42.0	11680-317	225.41934042909685	0.0
803489774	111동	1992	15		149	1992	15		149	42.0	11680-317	243.45778115815668	0.0
803489775	114동	1992	15		147	1992	15		147	42.0	11680-317	230.2797802141163	0.0
803489776	112동	1992	15		239	1992	15		239	42.0	11680-317	293.11863481331056	0.0
803489777	110동	1992	15		357	1992	15		357	42.0	11680-317	243.2759002586583	0.0
803489778	108동	1992	15		147	1992	15		147	42.0	11680-317	172.0727156592057	0.0
803489779	109동	1992	15		149	1992	15		149	42.0	11680-317	215.1252305059138	0.0
803489780	106동	1992	15		149	1992	15		149	42.0	11680-317	174.39977285182124	0.0
803489781	107동	1992	15		149	1992	15		149	42.0	11680-317	166.0020609684059	0.0
803489782	105동	1992	15		149	1992	15		149	42.0	11680-317	155.63587314678725	0.0
803489783	104동	1992	15		149	1992	15		149	42.0	11680-317	121.46406819948339	0.0
803489784	103동	1992	15		239	1992	15		239	42.0	11680-317	115.27267780424715	0.0
803489785	101동	1992	15		239	1992	15		239	42.0	11680-317	63.24849944998835	0.0
803489786	102동	1992	15		149	1992	15		149	42.0	11680-317	108.25615502882232	0.0
803489788	404동	1992	15	41	90	1992	15	41.0	90	41.0	11680-317	46.60042933749836	0.0
803489789	405동	1992	15	41	162	1992	15	41.0	162	41.0	11680-317	30.02647311218847	0.0
803489790	402동	1992	15	41	60	1992	15	41.0	60	41.0	11680-317	65.57861815671332	0.0
803489791	403동	1992	15	41	150	1992	15	41.0	150	41.0	11680-317	71.64076567727716	0.0
803489792	401동	1992	15	41	180	1992	15	41.0	180	41.0	11680-317	113.83189639199075	0.0
803489796	105동	1993	15		58	1993	15		58	42.0	11680-318	2.425040616005076	0.0
803489797	107동	1993	12		72	1993	12		72	33.599999999999994	11680-318	111.65512174482181	0.0
803489798	106동	1993	15		60	1993	15		60	42.0	11680-318	57.55720223911211	0.0
803489799	103동	1993	11		66	1993	11		66	30.799999999999997	11680-317	188.4898587490014	0.0
803489800	104동	1993	11		66	1993	11		66	30.799999999999997	11680-318	139.59805589744573	0.0
803489801	101동	1993	15		86	1993	15		86	42.0	11680-318	165.96570890681085	0.0
803489802	102동	1993	15		90	1993	15		90	42.0	11680-318	88.28428072800739	0.0
803535256	101동	2004	18	48	72	2004	18	48.0	72	48.0	11680-507	61.73884973149428	0.0
803535257	104동	2004	22	61	60	2004	22	61.0	60	61.0	11680-507	42.56448791009356	0.0
803535258	105동	2004	12	34	35	2004	12	34.0	35	34.0	11680-507	1.8550622324158366	0.0
803535259	102동	2004	19	51	76	2004	19	51.0	76	51.0	11680-507	113.64144017582271	1.0
803535260	103동	2004	19	54	55	2004	19	54.0	55	54.0	11680-507	84.05527395534261	0.0
803535261	111동	2007	18	47	65	2007	18	47.0	65	47.0	11680-3834	165.2536893119203	1.0
803535262	110동	2007	18	47	36	2007	18	47.0	36	47.0	11680-3733	165.08060091699468	0.0
803639599	103동	1999	14	37	21	1999	14	37.0	21	37.0	11680-206	96.66959007682031	0.0
803639600	104동		19	51	69		19	51.0	69	51.0	11680-206	96.15158588440052	0.0
803639601	102동	1999	15	40	45	1999	15	40.0	45	40.0	11680-206	83.26605300672394	0.0
803639602	105동	1999	22	57	132	1999	22	57.0	132	57.0	11680-206	99.73355023431819	1.0
803639603	101동	1999	22	57	154	1999	22	57.0	154	57.0	11680-206	47.718060410776935	0.0
803639604	106동	1999	16	43	41	1999	16	43.0	41	43.0	11680-207	76.52851791719992	1.0
803639605	108동	1999	24	65	48	1999	24	65.0	48	65.0	11680-206	9.177323759014154	0.0
803639606	107동	1999	24	65	120	1999	24	65.0	120	65.0	11680-206	56.24661768414253	0.0
803639611	114동	2000	16	43	48	2000	16	43.0	48	43.0	11680-205	148.43867805096716	2.0
803639612	113동	2000	11	29	22	2000	11	29.0	22	29.0	11680-205	133.79820733927664	1.0
803639613	112동	2000	22	59	160	2000	22	59.0	160	59.0	11680-205	112.41677230377216	1.0
803639614	111동	2000	12	32	33	2000	12	32.0	33	32.0	11680-205	94.16668529276224	0.0
804171134	124동	1982	13		52	1982	13		52	36.4	11680-427	219.68275829025143	0.0
804171189		1999	19	54	198	1999	19	54.0	198	54.0	11680-197	20.515562200148338	0.0
804171190	107동	2007	12	33	47	2007	12	33.0	47	33.0	11680-3732	0.9363043517151672	0.0
804171191	106동	2007	24	68	45	2007	24	68.0	45	68.0	11680-3732	47.502348360555295	0.0
804171192	108동	2007	12	33	20	2007	12	33.0	20	33.0	11680-3732	63.45911047141541	0.0
804171193	105동	2007	12	33	20	2007	12	33.0	20	33.0	11680-3732	78.92830396158759	1.0
804171194	104동	2007	13	35	46	2007	13	35.0	46	35.0	11680-3732	46.81838677359936	0.0
804171195	103동	2007	24	68	45	2007	24	68.0	45	68.0	11680-3732	83.32226338826162	0.0
804171196	102동	2007	13	36	22	2007	13	36.0	22	36.0	11680-3732	115.4186297730554	3.0
804171197	101동	2007	15	41	30	2007	15	41.0	30	41.0	11680-3732	97.51137430341936	1.0
804171198	102동	1998	20	62	168	1998	20	62.0	168	62.0	11680-177	52.94259227092953	0.0
804474436	102동	2003	12	29	42	2003	12	29.0	42	29.0	11680-664	3.4983513531366652	0.0
804474437	101동	2003	12	29	42	2003	12	29.0	42	29.0	11680-665	1.8284542508009434	0.0
804474443	한화 진넥스빌 2	2001	26	80	294	2001	26	80.0	294	80.0	11680-249	5.373772780689438	0.0
804475367	한화 진넥스빌 1	2003	11	30	56	2003	11	30.0	56	30.0	11680-666	2.5591587660531077	0.0
804766378	101	2008	25	68	98	2008	25	68.0	98	68.0			
804766379	170	2008	26	71	98	2008	26	71.0	98	71.0			
804766380	157	2008	25	68	100	2008	25	68.0	100	68.0			
804766381	162	2008	28	77	106	2008	28	77.0	106	77.0			
804788009	106동	2014	10	27	17	2014	10	27.0	17	27.0	11680-4296	169.33708794251885	1.0
804788010	105동	2014	20	54	105	2014	20	54.0	105	54.0	11680-4296	114.79769509591205	1.0
804788011	104동	2014	21	57	83	2014	21	57.0	83	57.0	11680-4296	48.800199026733296	0.0
804788012	103동	2014	23	62	90	2014	23	62.0	90	62.0	11680-4296	30.53252102510171	0.0
804788013	102동	2014	25	68	97	2014	25	68.0	97	68.0	11680-4296	69.71812165121841	1.0
804788014	101동	2014	10	27	19	2014	10	27.0	19	27.0	11680-4296	94.91917017758783	2.0
804788015	103동	2001	23	64	43	2001	23	64.0	43	64.0	11680-252	0.36303424993076855	0.0
804788016	102동	2001	26	70	46	2001	26	70.0	46	70.0	11680-252	37.900816382329005	0.0
804788017	101동	2001	15	42	48	2001	15	42.0	48	42.0	11680-252	59.17767031421835	0.0
804788110	102동										11680-3721	1.7948894147182592	0.0
804788111	101동										11680-3721	22.712028579908473	0.0
804791464		2006	18	77	47	2006	18	77.0	47	77.0	11680-522	163.13962308313035	0.0
804792372		2022	10	34	28	2022	10	34.0	28	34.0	11680-5027	3.72195683334254	0.0
804841126	논현한가람빌라트										11680-160	1.3251385982637784	0.0
804841128	4동	1986	14		84	1986	14		84	39.199999999999996	11680-5114	77.76052129347485	-1.0
804841129	5동	1986	14		112	1986	14		112	39.199999999999996	11680-121	180.13231210801212	2.0
804841130	6동	1986	14		112	1986	14		112	39.199999999999996	11680-121	158.49105719640434	0.0
804841131	3동	1986	12		72	1986	12		72	33.599999999999994	11680-121	129.73430991834195	3.0
804841132	2동	1986	12		96	1986	12		96	33.599999999999994	11680-121	83.68952059752452	1.0
804841133	1동	1986	12		72	1986	12		72	33.599999999999994	11680-121	56.87509185912438	0.0
804841177	201동	2004	14	37	53	2004	14	37.0	53	37.0	11680-559	67.39121897422224	0.0
804841178	202동	2004	14	37	83	2004	14	37.0	83	37.0	11680-559	4.07923280234135	0.0
804841180	102동	2004	9	24	48	2004	9	24.0	48	24.0	11680-558	22.797250852472057	0.0
