apt_seq	area_type	floor_band	n_trades_24m	last_deal_ym	last_price_manwon	last_price_per_m2	mean_price_per_m2_24m	price_source
11620-4509	81.0	LOW	0				1063.3673298779468	COMPLEX_MEAN
11620-4509	81.0	MID	0				1063.3673298779468	COMPLEX_MEAN
11620-4516	96.0	UNKNOWN	1	202604.0	79000.0	817.8900507298891	817.8900507298891	CELL_LAST
11620-4543	81.0	HIGH	1	202502.0	73000.0	889.8098488542174	889.8098488542174	CELL_LAST
11620-4543	81.0	LOW	0				889.8098488542174	COMPLEX_MEAN
11620-4543	81.0	MID	0				889.8098488542174	COMPLEX_MEAN
11620-4549	84.0	HIGH	0				1002.7140199816408	COMPLEX_MEAN
11620-4549	84.0	LOW	3	202603.0	85000.0	1001.4491558372705	1002.7140199816408	CELL_LAST
11620-4549	84.0	MID	0				1002.7140199816408	COMPLEX_MEAN
11620-4551	69.0	UNKNOWN	2	202604.0	39000.0	554.3710021321962	593.4612651030561	CELL_LAST
11620-4553	66.0	UNKNOWN	1	202506.0	49800.0	744.9513836948393	744.9513836948393	CELL_LAST
11620-4558	81.0	HIGH	1	202509.0	100000.0	1215.58378411232	1215.58378411232	CELL_LAST
11620-4558	81.0	LOW	0				995.1446376229813	COMPLEX_MEAN
11620-4558	81.0	MID	0				995.1446376229813	COMPLEX_MEAN
11620-4558	87.0	HIGH	1	202509.0	100000.0	1141.5394801429209	1141.5394801429209	CELL_LAST
11620-4558	87.0	LOW	0				995.1446376229813	COMPLEX_MEAN
11620-4558	87.0	MID	0				995.1446376229813	COMPLEX_MEAN
11620-4558	105.0	HIGH	1	202510.0	99000.0	943.6390151840096	943.6390151840096	CELL_LAST
11620-4558	105.0	LOW	0				995.1446376229813	COMPLEX_MEAN
11620-4558	105.0	MID	1	202504.0	102500.0	976.9999904682928	976.9999904682928	CELL_LAST
11620-4558	108.0	HIGH	4	202606.0	105000.0	964.1430604655434	957.7895940293481	CELL_LAST
11620-4558	108.0	LOW	0				995.1446376229813	COMPLEX_MEAN
11620-4558	108.0	MID	3	202608.0	104500.0	975.9058647740007	945.8901226092859	CELL_LAST
11620-4562	75.0	UNKNOWN	2	202601.0	55000.0	730.8970099667774	720.9302325581396	CELL_LAST
11620-4567	72.0	HIGH	0				1163.3562407054144	COMPLEX_MEAN
11620-4567	72.0	LOW	0				1163.3562407054144	COMPLEX_MEAN
11620-4567	72.0	MID	1	202601.0	83000.0	1163.3562407054144	1163.3562407054144	CELL_LAST
11620-4568	72.0	HIGH	0				1196.0954420420987	COMPLEX_MEAN
11620-4568	72.0	LOW	0				1196.0954420420987	COMPLEX_MEAN
11620-4568	72.0	MID	3	202604.0	84300.0	1185.3155850017506	1196.0954420420987	CELL_LAST
11620-4569	72.0	HIGH	0				1205.405261453803	COMPLEX_MEAN
11620-4569	72.0	LOW	0				1205.405261453803	COMPLEX_MEAN
11620-4569	72.0	MID	1	202602.0	86000.0	1205.405261453803	1205.405261453803	CELL_LAST
11620-4570	72.0	HIGH	0				1144.667787039464	COMPLEX_MEAN
11620-4570	72.0	LOW	2	202604.0	81000.0	1135.3235602064888	1128.3153900817574	CELL_LAST
11620-4570	72.0	MID	1	202601.0	84000.0	1177.3725809548773	1177.3725809548773	CELL_LAST
11620-4570	84.0	HIGH	0				1144.667787039464	COMPLEX_MEAN
11620-4570	84.0	LOW	0				1144.667787039464	COMPLEX_MEAN
11620-4570	84.0	MID	0				1144.667787039464	COMPLEX_MEAN
11620-4571	72.0	HIGH	0				1189.987287179394	COMPLEX_MEAN
11620-4571	72.0	LOW	0				1189.987287179394	COMPLEX_MEAN
11620-4571	72.0	MID	1	202512.0	84900.0	1189.987287179394	1189.987287179394	CELL_LAST
11620-4572	72.0	HIGH	0				1181.0973800729187	COMPLEX_MEAN
11620-4572	72.0	LOW	0				1181.0973800729187	COMPLEX_MEAN
11620-4572	72.0	MID	1	202411.0	84000.0	1181.0973800729187	1181.0973800729187	CELL_LAST
11620-4573	81.0	HIGH	0				949.2110453648914	COMPLEX_MEAN
11620-4573	81.0	LOW	1	202606.0	77000.0	949.2110453648914	949.2110453648914	CELL_LAST
11620-4573	81.0	MID	0				949.2110453648914	COMPLEX_MEAN
11620-4573	84.0	HIGH	0				949.2110453648914	COMPLEX_MEAN
11620-4573	84.0	LOW	0				949.2110453648914	COMPLEX_MEAN
11620-4573	84.0	MID	0				949.2110453648914	COMPLEX_MEAN
11620-4583	18.0	HIGH	3	202510.0	11700.0	652.1739130434783	668.5328568592416	CELL_LAST
11620-4583	18.0	LOW	4	202605.0	12500.0	694.4444444444445	656.9444444444445	CELL_LAST
11620-4583	18.0	MID	1	202506.0	12400.0	688.8888888888889	688.8888888888889	CELL_LAST
11620-46	51.0	UNKNOWN	1	202505.0	30000.0	585.1375073142189	585.1375073142189	CELL_LAST
11620-46	66.0	UNKNOWN	1	202510.0	41000.0	619.2418063736596	619.2418063736596	CELL_LAST
11620-4694	15.0	HIGH	7	202503.0	16400.0	1140.472878998609	1030.3087667208877	CELL_LAST
11620-4694	15.0	LOW	0				1030.3087667208877	COMPLEX_MEAN
11620-4694	15.0	MID	0				1030.3087667208877	COMPLEX_MEAN
11620-47	60.0	HIGH	0				658.4430738456409	COMPLEX_MEAN
11620-47	60.0	LOW	0				658.4430738456409	COMPLEX_MEAN
11620-47	60.0	MID	1	202605.0	39500.0	658.4430738456409	658.4430738456409	CELL_LAST
11620-47	78.0	HIGH	0				658.4430738456409	COMPLEX_MEAN
11620-47	78.0	LOW	0				658.4430738456409	COMPLEX_MEAN
11620-47	78.0	MID	0				658.4430738456409	COMPLEX_MEAN
11620-4719	12.0	HIGH	0				1047.034220405974	COMPLEX_MEAN
11620-4719	12.0	LOW	2	202601.0	16000.0	1209.3726379440666	988.704938056595	CELL_LAST
11620-4719	12.0	MID	1	202603.0	15000.0	1163.6927851047324	1163.6927851047324	CELL_LAST
11620-4720	12.0	HIGH	0				867.9436362360457	COMPLEX_MEAN
11620-4720	12.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	12.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4720	18.0	HIGH	1	202412.0	17000.0	873.5868448098663	873.5868448098663	CELL_LAST
11620-4720	18.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	18.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4720	21.0	HIGH	1	202512.0	19100.0	930.7992202729044	930.7992202729044	CELL_LAST
11620-4720	21.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	21.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4720	24.0	HIGH	2	202601.0	19000.0	822.867042009528	833.6942399307059	CELL_LAST
11620-4720	24.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	24.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4720	39.0	HIGH	0				867.9436362360457	COMPLEX_MEAN
11620-4720	39.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	39.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4720	42.0	HIGH	0				867.9436362360457	COMPLEX_MEAN
11620-4720	42.0	LOW	0				867.9436362360457	COMPLEX_MEAN
11620-4720	42.0	MID	0				867.9436362360457	COMPLEX_MEAN
11620-4732	12.0	HIGH	3	202604.0	8700.0	712.5307125307124	764.4007644007643	CELL_LAST
11620-4732	12.0	LOW	0				741.6507416507416	COMPLEX_MEAN
11620-4732	12.0	MID	6	202608.0	9500.0	778.050778050778	730.2757302757303	CELL_LAST
11620-4792	12.0	HIGH	1	202505.0	12000.0	916.7303284950344	916.7303284950344	CELL_LAST
11620-4792	12.0	LOW	0				912.2345902546944	COMPLEX_MEAN
11620-4792	12.0	MID	2	202601.0	13000.0	993.1245225362873	974.025974025974	CELL_LAST
11620-4792	15.0	HIGH	1	202409.0	12750.0	894.7368421052631	894.7368421052631	CELL_LAST
11620-4792	15.0	LOW	0				912.2345902546944	COMPLEX_MEAN
11620-4792	15.0	MID	3	202608.0	10000.0	691.085003455425	875.3743377102049	CELL_LAST
11620-4794	12.0	HIGH	2	202503.0	13350.0	1015.2091254752852	994.2965779467681	CELL_LAST
11620-4794	12.0	LOW	1	202509.0	13200.0	1003.8022813688212	1003.8022813688212	CELL_LAST
11620-4794	12.0	MID	0				927.0169934949238	COMPLEX_MEAN
11620-4794	15.0	HIGH	0				927.0169934949238	COMPLEX_MEAN
11620-4794	15.0	LOW	2	202502.0	14500.0	1000.6901311249137	948.9302967563838	CELL_LAST
11620-4794	15.0	MID	3	202506.0	12400.0	855.7625948930297	841.9599723947549	CELL_LAST
11620-4818	12.0	HIGH	1	202409.0	12000.0	921.6589861751153	921.6589861751153	CELL_LAST
11620-4818	12.0	LOW	2	202606.0	12500.0	1018.7449062754687	994.99793876322	CELL_LAST
11620-4818	12.0	MID	2	202606.0	11300.0	920.9453952730237	1023.7982609620752	CELL_LAST
11620-4818	15.0	HIGH	0				964.1112687206969	COMPLEX_MEAN
11620-4818	15.0	LOW	0				964.1112687206969	COMPLEX_MEAN
11620-4818	15.0	MID	2	202512.0	12500.0	788.1462799495587	894.7637477095859	CELL_LAST
11620-4818	18.0	HIGH	0				964.1112687206969	COMPLEX_MEAN
11620-4818	18.0	LOW	0				964.1112687206969	COMPLEX_MEAN
11620-4818	18.0	MID	0				964.1112687206969	COMPLEX_MEAN
11620-4853	15.0	HIGH	2	202505.0	14300.0	914.3222506393862	930.306905370844	CELL_LAST
11620-4853	15.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	15.0	MID	2	202605.0	14850.0	949.4884910485933	896.7391304347825	CELL_LAST
11620-4853	18.0	HIGH	2	202509.0	16500.0	876.2612851832183	844.3972384492831	CELL_LAST
11620-4853	18.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	18.0	MID	0				858.2805904041853	COMPLEX_MEAN
11620-4853	21.0	HIGH	0				858.2805904041853	COMPLEX_MEAN
11620-4853	21.0	LOW	4	202604.0	15900.0	777.5061124694377	859.7055790855671	CELL_LAST
11620-4853	21.0	MID	6	202608.0	16000.0	782.3960880195599	866.1802458453286	CELL_LAST
11620-4853	24.0	HIGH	0				858.2805904041853	COMPLEX_MEAN
11620-4853	24.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	24.0	MID	0				858.2805904041853	COMPLEX_MEAN
11620-4853	27.0	HIGH	1	202505.0	20300.0	749.3540051679587	749.3540051679587	CELL_LAST
11620-4853	27.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	27.0	MID	0				858.2805904041853	COMPLEX_MEAN
11620-4853	30.0	HIGH	0				858.2805904041853	COMPLEX_MEAN
11620-4853	30.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	30.0	MID	1	202503.0	21000.0	720.9062821833162	720.9062821833162	CELL_LAST
11620-4853	33.0	HIGH	0				858.2805904041853	COMPLEX_MEAN
11620-4853	33.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	33.0	MID	0				858.2805904041853	COMPLEX_MEAN
11620-4853	36.0	HIGH	0				858.2805904041853	COMPLEX_MEAN
11620-4853	36.0	LOW	0				858.2805904041853	COMPLEX_MEAN
11620-4853	36.0	MID	0				858.2805904041853	COMPLEX_MEAN
11620-4875	66.0	HIGH	0				821.2365561250239	COMPLEX_MEAN
11620-4875	66.0	LOW	1	202502.0	55000.0	846.1538461538462	846.1538461538462	CELL_LAST
11620-4875	66.0	MID	1	202603.0	57000.0	876.9230769230769	876.9230769230769	CELL_LAST
11620-4875	69.0	HIGH	1	202411.0	50800.0	740.6327452981484	740.6327452981484	CELL_LAST
11620-4875	69.0	LOW	0				821.2365561250239	COMPLEX_MEAN
11620-4875	69.0	MID	0				821.2365561250239	COMPLEX_MEAN
11620-49	51.0	HIGH	5	202604.0	65000.0	1285.3470437017995	1228.000790982796	CELL_LAST
11620-49	51.0	LOW	10	202603.0	64000.0	1265.5724737986948	1208.2262210796914	CELL_LAST
11620-49	51.0	MID	4	202605.0	63000.0	1245.7979038955903	1228.4951552303737	CELL_LAST
11620-49	60.0	HIGH	4	202607.0	80000.0	1324.9420337860217	1126.2007287181186	CELL_LAST
11620-49	60.0	LOW	7	202607.0	82000.0	1358.0655846306724	1281.6448208962286	CELL_LAST
11620-49	60.0	MID	6	202605.0	86500.0	1432.593574031136	1225.8474108424423	CELL_LAST
11620-49	78.0	HIGH	0				1197.2783620588568	COMPLEX_MEAN
11620-49	78.0	LOW	3	202604.0	89000.0	1134.769858472523	1112.669471715755	CELL_LAST
11620-49	78.0	MID	0				1197.2783620588568	COMPLEX_MEAN
11620-49	114.0	HIGH	0				1197.2783620588568	COMPLEX_MEAN
11620-49	114.0	LOW	2	202601.0	104500.0	910.9929387150205	891.3782582163717	CELL_LAST
11620-49	114.0	MID	0				1197.2783620588568	COMPLEX_MEAN
11620-4929	21.0	HIGH	1	202508.0	18800.0	957.717778909832	957.717778909832	CELL_LAST
11620-4929	21.0	LOW	0				994.3843671619222	COMPLEX_MEAN
11620-4929	21.0	MID	0				994.3843671619222	COMPLEX_MEAN
11620-4929	24.0	HIGH	0				994.3843671619222	COMPLEX_MEAN
11620-4929	24.0	LOW	0				994.3843671619222	COMPLEX_MEAN
11620-4929	24.0	MID	1	202511.0	25900.0	1031.0509554140126	1031.0509554140126	CELL_LAST
11620-5	60.0	HIGH	21	202605.0	115500.0	1925.0	1492.525382598164	CELL_LAST
11620-5	60.0	LOW	25	202608.0	120000.0	2000.0	1432.861112891427	CELL_LAST
11620-5	60.0	MID	20	202606.0	118000.0	1972.254721711516	1574.2997102902668	CELL_LAST
11620-5	84.0	HIGH	13	202607.0	132000.0	1553.672316384181	1233.1594958713604	CELL_LAST
11620-5	84.0	LOW	26	202607.0	125000.0	1471.280602636535	1201.696726061133	CELL_LAST
11620-5	84.0	MID	30	202606.0	124700.0	1467.7495291902073	1218.8088512241054	CELL_LAST
11620-5	102.0	HIGH	0				1296.270261381309	COMPLEX_MEAN
11620-5	102.0	LOW	2	202510.0	110000.0	1078.4313725490197	1029.4117647058824	CELL_LAST
11620-5	102.0	MID	7	202506.0	97000.0	950.9803921568628	1011.064425770308	CELL_LAST
11620-5	114.0	HIGH	0				1296.270261381309	COMPLEX_MEAN
11620-5	114.0	LOW	7	202606.0	136000.0	1185.1851851851852	960.2240896358544	CELL_LAST
11620-5	114.0	MID	11	202607.0	144000.0	1254.9019607843138	1058.9027530204	CELL_LAST
11620-50	60.0	HIGH	2	202605.0	53000.0	897.6964769647697	906.1653116531165	CELL_LAST
11620-50	60.0	LOW	1	202607.0	49000.0	828.6825638423811	828.6825638423811	CELL_LAST
11620-50	60.0	MID	2	202604.0	49150.0	832.4864498644987	826.9817073170732	CELL_LAST
11620-50	84.0	HIGH	1	202604.0	65000.0	770.3247214979854	770.3247214979854	CELL_LAST
11620-50	84.0	LOW	3	202602.0	66000.0	782.1758710594928	734.7712728134629	CELL_LAST
11620-50	84.0	MID	1	202607.0	68000.0	805.8781701825078	805.8781701825078	CELL_LAST
11620-50	114.0	HIGH	0				807.5493311903642	COMPLEX_MEAN
11620-50	114.0	LOW	0				807.5493311903642	COMPLEX_MEAN
11620-50	114.0	MID	0				807.5493311903642	COMPLEX_MEAN
11620-5002	15.0	HIGH	3	202608.0	10500.0	746.7994310099573	775.6235351290605	CELL_LAST
11620-5002	15.0	LOW	2	202608.0	8700.0	618.7766714082503	697.0128022759602	CELL_LAST
11620-5002	15.0	MID	2	202607.0	11100.0	790.0355871886121	857.6512455516014	CELL_LAST
11620-5091	12.0	HIGH	8	202602.0	12950.0	1057.142857142857	994.2636514065085	CELL_LAST
11620-5091	12.0	LOW	0				950.2841957558544	COMPLEX_MEAN
11620-5091	12.0	MID	2	202605.0	9500.0	775.5102040816327	828.5714285714286	CELL_LAST
11620-5091	15.0	HIGH	0				950.2841957558544	COMPLEX_MEAN
11620-5091	15.0	LOW	0				950.2841957558544	COMPLEX_MEAN
11620-5091	15.0	MID	1	202502.0	11500.0	841.8740849194729	841.8740849194729	CELL_LAST
11620-5091	18.0	HIGH	0				950.2841957558544	COMPLEX_MEAN
11620-5091	18.0	LOW	0				950.2841957558544	COMPLEX_MEAN
11620-5091	18.0	MID	0				950.2841957558544	COMPLEX_MEAN
11620-51	60.0	HIGH	1	202605.0	43300.0	724.3225158916025	724.3225158916025	CELL_LAST
11620-51	60.0	LOW	0				665.2556899060434	COMPLEX_MEAN
11620-51	60.0	MID	1	202410.0	42000.0	702.576112412178	702.576112412178	CELL_LAST
11620-51	84.0	HIGH	0				665.2556899060434	COMPLEX_MEAN
11620-51	84.0	LOW	0				665.2556899060434	COMPLEX_MEAN
11620-51	84.0	MID	2	202603.0	55000.0	658.9983225497244	617.0620656601966	CELL_LAST
11620-5115	39.0	UNKNOWN	1	202606.0	39500.0	975.5495183996048	975.5495183996048	CELL_LAST
11620-5115	42.0	UNKNOWN	1	202502.0	39700.0	932.1436957032166	932.1436957032166	CELL_LAST
11620-5115	45.0	UNKNOWN	1	202510.0	38500.0	875.0	875.0	CELL_LAST
11620-5183	15.0	HIGH	1	202510.0	14800.0	945.0830140485313	945.0830140485313	CELL_LAST
11620-5183	15.0	LOW	1	202606.0	14400.0	919.5402298850574	919.5402298850574	CELL_LAST
11620-5183	15.0	MID	1	202601.0	16000.0	1021.7113665389527	1021.7113665389527	CELL_LAST
11620-5183	30.0	HIGH	6	202607.0	27800.0	922.9747675962815	1036.1254083964043	CELL_LAST
11620-5183	30.0	LOW	1	202605.0	30200.0	1006.3312229256913	1006.3312229256913	CELL_LAST
11620-5183	30.0	MID	1	202501.0	31000.0	1029.2164674634794	1029.2164674634794	CELL_LAST
11620-5185	75.0	UNKNOWN	2	202603.0	69500.0	932.8859060402684	869.1275167785235	CELL_LAST
11620-5185	81.0	UNKNOWN	1	202412.0	69000.0	847.8741705578767	847.8741705578767	CELL_LAST
11620-5194	60.0	HIGH	6	202509.0	82400.0	1373.7912637545849	1359.619873291097	CELL_LAST
11620-5194	60.0	LOW	10	202605.0	106000.0	1767.2557519173058	1472.490830276759	CELL_LAST
11620-5194	60.0	MID	7	202605.0	105500.0	1758.9196398799602	1434.2876196827513	CELL_LAST
11620-5194	75.0	HIGH	0				1259.0032809965558	COMPLEX_MEAN
11620-5194	75.0	LOW	1	202605.0	94500.0	1262.1877921731	1262.1877921731	CELL_LAST
11620-5194	75.0	MID	0				1259.0032809965558	COMPLEX_MEAN
11620-5194	81.0	HIGH	0				1259.0032809965558	COMPLEX_MEAN
11620-5194	81.0	LOW	5	202605.0	95500.0	1191.962056914628	1163.0054917623563	CELL_LAST
11620-5194	81.0	MID	0				1259.0032809965558	COMPLEX_MEAN
11620-5194	84.0	HIGH	13	202607.0	117800.0	1386.0454171078952	1179.6389775357356	CELL_LAST
11620-5194	84.0	LOW	13	202603.0	113000.0	1329.7246410920216	1110.9862901991562	CELL_LAST
11620-5194	84.0	MID	7	202605.0	118500.0	1394.4457519416333	1182.8884014220785	CELL_LAST
11620-52	72.0	HIGH	2	202512.0	70000.0	981.6295049782639	960.594587014444	CELL_LAST
11620-52	72.0	LOW	0				892.2293323602711	COMPLEX_MEAN
11620-52	72.0	MID	1	202604.0	80000.0	1121.86229140373	1121.86229140373	CELL_LAST
11620-52	78.0	HIGH	2	202510.0	70000.0	905.6799068443523	878.5095096390218	CELL_LAST
11620-52	78.0	LOW	0				892.2293323602711	COMPLEX_MEAN
11620-52	78.0	MID	1	202509.0	67000.0	866.8650536938801	866.8650536938801	CELL_LAST
11620-52	90.0	HIGH	5	202605.0	87000.0	953.5291538798773	838.4480491012713	CELL_LAST
11620-52	90.0	LOW	1	202605.0	89000.0	975.4493643138975	975.4493643138975	CELL_LAST
11620-52	90.0	MID	3	202603.0	85000.0	931.6089434458571	880.4617857664767	CELL_LAST
11620-52	93.0	HIGH	0				892.2293323602711	COMPLEX_MEAN
11620-52	93.0	LOW	1	202505.0	75000.0	799.6588122401108	799.6588122401108	CELL_LAST
11620-52	93.0	MID	0				892.2293323602711	COMPLEX_MEAN
11620-5206	54.0	UNKNOWN	3	202606.0	64000.0	1216.7300380228137	1175.5386565272497	CELL_LAST
11620-5206	60.0	UNKNOWN	5	202608.0	78000.0	1303.9117352056169	1232.9906106232152	CELL_LAST
11620-5206	84.0	UNKNOWN	11	202606.0	88000.0	1036.1474155186625	971.6443742089108	CELL_LAST
11620-5276	12.0	HIGH	1	202607.0	10950.0	883.4207341670028	883.4207341670028	CELL_LAST
11620-5276	12.0	LOW	0				865.7072806637483	COMPLEX_MEAN
11620-5276	12.0	MID	1	202503.0	10990.0	847.9938271604938	847.9938271604938	CELL_LAST
11620-54	60.0	HIGH	9	202605.0	51700.0	883.0059777967549	893.2536293766012	CELL_LAST
11620-54	60.0	LOW	9	202607.0	53000.0	905.2092228864219	851.1243951038998	CELL_LAST
11620-54	60.0	MID	14	202606.0	55000.0	939.3680614859095	878.3701354153958	CELL_LAST
11620-54	84.0	HIGH	17	202607.0	64000.0	769.1383247205865	728.7020083841734	CELL_LAST
11620-54	84.0	LOW	16	202608.0	64000.0	769.1383247205865	710.3638384809518	CELL_LAST
11620-54	84.0	MID	12	202606.0	64800.0	778.7525537795939	716.9611024315988	CELL_LAST
11620-54	114.0	HIGH	9	202606.0	75000.0	661.9009796134499	626.8937722472274	CELL_LAST
11620-54	114.0	LOW	8	202606.0	75000.0	661.9009796134499	607.8457329450181	CELL_LAST
11620-54	114.0	MID	5	202608.0	75000.0	661.9009796134499	617.244726855529	CELL_LAST
11620-5481	30.0	HIGH	0				978.8898467501193	COMPLEX_MEAN
11620-5481	30.0	LOW	0				978.8898467501193	COMPLEX_MEAN
11620-5481	30.0	MID	2	202605.0	31000.0	1071.1817553559088	978.8898467501193	CELL_LAST
11620-5481	54.0	HIGH	0				978.8898467501193	COMPLEX_MEAN
11620-5481	54.0	LOW	0				978.8898467501193	COMPLEX_MEAN
11620-5481	54.0	MID	0				978.8898467501193	COMPLEX_MEAN
11620-5487	51.0	UNKNOWN	3	202606.0	58500.0	1134.1605273361768	1102.6818083139972	CELL_LAST
11620-5546	30.0	HIGH	2	202605.0	38600.0	1258.5588522986632	1261.8193674600586	CELL_LAST
11620-5546	30.0	LOW	0				1409.583697252752	COMPLEX_MEAN
11620-5546	30.0	MID	2	202606.0	40000.0	1304.2060645582	1287.9034887512225	CELL_LAST
11620-5546	33.0	HIGH	0				1409.583697252752	COMPLEX_MEAN
11620-5546	33.0	LOW	1	202501.0	50000.0	1496.55791679138	1496.55791679138	CELL_LAST
11620-5546	33.0	MID	3	202507.0	52000.0	1556.4202334630352	1519.505138182181	CELL_LAST
11620-5546	39.0	HIGH	2	202605.0	58000.0	1505.3205294575655	1492.343628341552	CELL_LAST
11620-5546	39.0	LOW	1	202409.0	53750.0	1395.016869971451	1395.016869971451	CELL_LAST
11620-5546	39.0	MID	0				1409.583697252752	COMPLEX_MEAN
11620-5546	42.0	HIGH	1	202412.0	57000.0	1359.4085380395898	1359.4085380395898	CELL_LAST
11620-5546	42.0	LOW	0				1409.583697252752	COMPLEX_MEAN
11620-5546	42.0	MID	1	202508.0	60000.0	1430.9563558311472	1430.9563558311472	CELL_LAST
11620-5554	36.0	UNKNOWN	1	202502.0	37400.0	1039.4663702056698	1039.4663702056698	CELL_LAST
11620-5554	54.0	UNKNOWN	2	202603.0	55000.0	1033.446072904923	1016.1781762999007	CELL_LAST
11620-56	60.0	HIGH	1	202606.0	68000.0	1133.9002834750709	1133.9002834750709	CELL_LAST
11620-56	60.0	LOW	0				1017.5290919323169	COMPLEX_MEAN
11620-56	60.0	MID	4	202607.0	71500.0	1192.2627980656996	1104.7190261797566	CELL_LAST
11620-56	84.0	HIGH	0				1017.5290919323169	COMPLEX_MEAN
11620-56	84.0	LOW	1	202508.0	78500.0	923.8554784041427	923.8554784041427	CELL_LAST
11620-56	84.0	MID	2	202605.0	79800.0	939.1549958808992	949.1585265387785	CELL_LAST
11620-56	114.0	HIGH	0				1017.5290919323169	COMPLEX_MEAN
11620-56	114.0	LOW	0				1017.5290919323169	COMPLEX_MEAN
11620-56	114.0	MID	1	202607.0	90000.0	782.8129077150561	782.8129077150561	CELL_LAST
11620-57	84.0	HIGH	0				591.3404507710558	COMPLEX_MEAN
11620-57	84.0	LOW	0				591.3404507710558	COMPLEX_MEAN
11620-57	84.0	MID	2	202603.0	48000.0	569.3950177935943	591.3404507710558	CELL_LAST
11620-5740	48.0	UNKNOWN	5	202606.0	46600.0	997.8586723768736	969.827483454528	CELL_LAST
11620-58	36.0	HIGH	11	202603.0	44500.0	1276.53471026965	1254.8896886246284	CELL_LAST
11620-58	36.0	LOW	23	202608.0	44400.0	1273.6660929432014	1233.5678116191475	CELL_LAST
11620-58	36.0	MID	24	202607.0	46000.0	1319.56397016638	1281.793842034806	CELL_LAST
11620-58	60.0	HIGH	2	202512.0	57800.0	965.7477025898079	982.4561403508771	CELL_LAST
11620-58	60.0	LOW	17	202608.0	74500.0	1244.7786131996659	1017.249004865104	CELL_LAST
11620-58	60.0	MID	12	202608.0	76000.0	1269.8412698412699	1079.0866054023948	CELL_LAST
11620-58	81.0	HIGH	6	202607.0	85000.0	1034.0632603406325	895.7826439578263	CELL_LAST
11620-58	81.0	LOW	16	202607.0	85000.0	1034.0632603406325	910.6599756690997	CELL_LAST
11620-58	81.0	MID	18	202608.0	86000.0	1046.2287104622872	943.0927277642606	CELL_LAST
11620-58	105.0	HIGH	4	202604.0	86000.0	816.2490508731967	790.1480637813212	CELL_LAST
11620-58	105.0	LOW	7	202603.0	86300.0	819.0964312832194	770.2841956828289	CELL_LAST
11620-58	105.0	MID	5	202608.0	90000.0	854.2141230068337	824.6013667425968	CELL_LAST
11620-58	120.0	HIGH	2	202603.0	90000.0	753.2011046949535	761.5700058582308	CELL_LAST
11620-58	120.0	LOW	7	202606.0	90000.0	753.2011046949535	731.6810731322406	CELL_LAST
11620-58	120.0	MID	5	202605.0	95000.0	795.0456105113399	764.415432253745	CELL_LAST
11620-5860	15.0	HIGH	2	202506.0	19000.0	1223.4385061171927	1206.9573482966916	CELL_LAST
11620-5860	15.0	LOW	0				1111.5005301469948	COMPLEX_MEAN
11620-5860	15.0	MID	4	202604.0	18000.0	1127.8195488721803	1137.218045112782	CELL_LAST
11620-5860	18.0	HIGH	8	202606.0	17500.0	1055.4885404101328	1089.6454265330633	CELL_LAST
