apt_seq	area_type	deal_ym	n_trades	median_price_per_m2
11350-73	39.0	202407	4	966.5661136249371
11350-73	39.0	202408	3	989.4789579158316
11350-73	39.0	202412	2	871.9456257915529
11350-73	39.0	202502	1	951.9038076152304
11350-73	39.0	202503	2	909.6089363241314
11350-73	39.0	202504	2	952.7400703871292
11350-73	39.0	202505	6	929.3587174348697
11350-73	39.0	202506	3	937.6571141277024
11350-73	39.0	202507	1	889.2785571142284
11350-73	39.0	202508	2	913.445795562971
11350-73	39.0	202509	4	997.5046876054773
11350-73	39.0	202511	1	939.37875751503
11350-73	39.0	202512	1	1007.0140280561122
11350-73	39.0	202601	4	991.1980824393886
11350-73	39.0	202602	3	1064.629258517034
11350-73	39.0	202603	1	1080.9451985922574
11350-73	39.0	202604	1	1068.3760683760684
11350-73	39.0	202605	6	1084.715937657114
11350-73	39.0	202606	1	1106.0834590246354
11350-73	39.0	202607	3	1151.332327802916
11350-73	39.0	202608	1	1252.5050100200401
11350-73	48.0	202110	1	1383.8383838383838
11350-73	48.0	202204	2	1064.6464646464647
11350-73	48.0	202205	2	1262.6262626262626
11350-73	48.0	202303	2	943.939393939394
11350-73	48.0	202305	1	808.0808080808081
11350-73	48.0	202306	1	945.4545454545455
11350-73	48.0	202307	1	909.0909090909091
11350-73	48.0	202308	2	944.4444444444445
11350-73	48.0	202309	2	979.7979797979798
11350-73	48.0	202312	1	969.6969696969697
11350-73	48.0	202402	1	848.4848484848485
11350-73	48.0	202405	1	868.6868686868687
11350-73	48.0	202406	2	977.7777777777778
11350-73	48.0	202407	2	1025.2525252525252
11350-73	48.0	202408	1	1046.4646464646464
11350-73	48.0	202412	1	969.6969696969697
11350-73	48.0	202501	2	969.6969696969697
11350-73	48.0	202502	1	969.6969696969697
11350-73	48.0	202504	4	951.5151515151515
11350-73	48.0	202505	1	1010.10101010101
11350-73	48.0	202509	3	987.8787878787879
11350-73	48.0	202510	2	886.8686868686868
11350-73	48.0	202511	1	1161.6161616161617
11350-73	48.0	202512	2	1042.4242424242425
11350-73	48.0	202601	3	945.4545454545455
11350-73	48.0	202602	7	1111.111111111111
11350-73	48.0	202603	4	1204.0404040404042
11350-73	48.0	202604	6	1172.7272727272727
11350-73	48.0	202605	4	1133.3333333333335
11350-73	48.0	202606	2	1212.121212121212
11350-73	48.0	202607	5	1212.121212121212
11350-73	48.0	202608	1	1210.1010101010102
11350-73	51.0	202109	1	1354.062186559679
11350-73	51.0	202203	1	1213.6409227683048
11350-73	51.0	202205	1	1243.7311935807422
11350-73	51.0	202209	1	1103.309929789368
11350-73	51.0	202308	1	942.8284854563691
11350-73	51.0	202309	1	952.8585757271816
11350-73	51.0	202406	1	882.6479438314944
11350-73	51.0	202504	4	984.9548645937814
11350-73	51.0	202506	2	969.9097291875626
11350-73	51.0	202602	4	1108.3249749247743
11350-73	51.0	202603	1	1193.58074222668
11350-73	51.0	202604	1	1153.4603811434304
11350-73	51.0	202605	2	1191.5747241725176
11350-73	51.0	202606	2	1198.5957873620864
11350-73	51.0	202607	2	1245.7372116349047
11350-73	60.0	202204	1	1155.7788944723618
11350-73	60.0	202305	1	901.9542341740438
11350-73	60.0	202307	1	916.5825765220316
11350-73	60.0	202308	2	848.1047294263199
11350-73	60.0	202309	2	962.5126646403243
11350-73	60.0	202403	1	957.0736595957909
11350-73	60.0	202504	2	945.6264775413712
11350-73	60.0	202505	2	932.0959512242754
11350-73	60.0	202506	2	941.1442257589497
11350-73	60.0	202508	1	1042.7177934746048
11350-73	60.0	202509	1	1058.7639311043567
11350-73	60.0	202510	1	1013.1712259371834
11350-73	60.0	202511	1	1059.5358224016145
11350-73	60.0	202512	1	1034.3087790111
11350-73	60.0	202602	2	975.4468014030399
11350-73	60.0	202604	1	937.0302321697011
11350-73	60.0	202606	2	1093.2762474564222
11350-73	60.0	202607	2	1101.5715513148393
11350-74	60.0	202109	1	985.9390693003013
11350-74	60.0	202308	1	803.4817542684968
11350-74	60.0	202401	1	828.5905590893873
11350-74	60.0	202406	1	751.5902243053231
11350-74	60.0	202407	1	828.5905590893873
11350-74	60.0	202501	1	786.7425510545697
11350-74	60.0	202502	2	808.503515232675
11350-74	60.0	202504	1	786.7425510545697
11350-74	60.0	202505	1	828.5905590893873
11350-74	60.0	202506	2	829.4275192500836
11350-74	60.0	202507	1	803.4817542684968
11350-74	60.0	202509	1	778.3729494476063
11350-74	60.0	202510	1	803.4817542684968
11350-74	60.0	202511	1	803.4817542684968
11350-74	60.0	202512	1	753.2641446267157
11350-74	60.0	202602	3	820.2209574824238
11350-74	60.0	202604	4	820.2209574824238
11350-74	60.0	202605	2	820.2209574824238
11350-74	60.0	202606	1	945.7649815868764
11350-74	78.0	202507	1	813.848340007751
11350-74	78.0	202603	1	775.093657150239
11350-74	78.0	202605	1	800.9301123885804
11350-74	84.0	202503	1	818.0943214629451
11350-74	84.0	202506	1	765.6967840735069
11350-74	84.0	202602	2	833.1253796029532
11350-74	84.0	202603	1	721.8479307025987
11350-74	84.0	202604	2	769.9711260827719
11350-74	105.0	202401	1	653.4389010779357
11350-74	105.0	202410	1	744.0618143661166
11350-75	84.0	202203	1	1407.3725120716053
11350-75	84.0	202204	1	1248.3806383229303
11350-75	84.0	202303	1	1036.3914733246968
11350-75	84.0	202307	1	1048.168649157932
11350-75	84.0	202405	2	1018.725709574844
11350-75	84.0	202406	1	698.3865269108468
11350-75	84.0	202407	2	1142.3860558238134
11350-75	84.0	202408	4	1176.5398657401956
11350-75	84.0	202412	1	1154.1632316570488
11350-75	84.0	202502	2	1230.7148745730774
11350-75	84.0	202505	1	1260.1578141561654
11350-75	84.0	202506	2	1218.9376987398423
11350-75	84.0	202508	1	1201.2719349899894
11350-75	84.0	202509	2	1236.603462489695
11350-75	84.0	202510	4	1275.4681427393712
11350-75	84.0	202603	1	1407.3725120716053
11350-75	84.0	202605	1	1374.3964197385467
11350-75	84.0	202606	3	1407.3725120716053
11350-75	84.0	202607	1	1472.1469791543989
11350-75	126.0	202305	1	573.8091495047948
11350-75	126.0	202307	1	903.945920452759
11350-75	126.0	202405	1	707.4359377456375
11350-75	126.0	202407	4	957.0036157836819
11350-75	126.0	202408	1	1029.7123093853168
11350-75	126.0	202411	1	1029.7123093853168
11350-75	126.0	202505	1	896.0855211444741
11350-75	126.0	202506	3	958.9687156107531
11350-75	126.0	202507	2	1001.4148718754914
11350-75	126.0	202510	3	1002.2009118063198
11350-75	126.0	202512	1	1021.8519100770319
11350-75	126.0	202601	1	1049.3633076560288
11350-75	126.0	202602	1	1061.1539066184562
11350-75	126.0	202603	1	1072.9445055808835
11350-75	126.0	202604	1	986.48011318975
11350-75	126.0	202605	3	955.0385159566106
11350-75	126.0	202606	2	1076.8747052350259
11350-75	126.0	202607	1	1127.9673007388776
11350-76	72.0	202111	1	1234.969585514217
11350-76	72.0	202201	1	1159.9943414910172
11350-76	72.0	202205	2	1131.7017965766022
11350-76	72.0	202302	1	1053.8972980619608
11350-76	72.0	202303	1	1056.7265525534021
11350-76	72.0	202309	2	976.0927995473194
11350-76	72.0	202402	1	919.5077097184892
11350-76	72.0	202404	1	919.5077097184892
11350-76	72.0	202406	2	932.2393549299759
11350-76	72.0	202407	1	990.2390720045269
11350-76	72.0	202408	2	985.2878766445042
11350-76	72.0	202501	1	947.8002546329043
11350-76	72.0	202502	2	1002.9707172160136
11350-76	72.0	202503	1	990.2390720045269
11350-76	72.0	202505	1	728.5330315461877
11350-76	72.0	202506	3	1032.6778893761493
11350-76	72.0	202508	1	1051.0680435705192
11350-76	72.0	202509	1	1004.3853444617343
11350-76	72.0	202510	1	988.8244447588061
11350-76	72.0	202512	1	1059.5558070448437
11350-76	72.0	202602	5	1060.9704342905645
11350-76	72.0	202603	3	1060.9704342905645
11350-76	72.0	202604	2	1071.5801386334701
11350-76	72.0	202606	1	1198.1892771254775
11350-76	72.0	202608	1	1202.4331588626396
11350-76	84.0	202203	1	1000.3530657879252
11350-76	84.0	202301	2	826.7623867247264
11350-76	84.0	202307	1	1000.3530657879252
11350-76	84.0	202309	1	893.2564434506296
11350-76	84.0	202312	2	906.2021890078852
11350-76	84.0	202408	1	994.4686359891726
11350-76	84.0	202411	1	1000.3530657879252
11350-76	84.0	202503	1	959.1620571966577
11350-76	84.0	202505	3	917.9710486053901
11350-76	84.0	202506	3	976.8153465929151
11350-76	84.0	202507	1	997.9992938684242
11350-76	84.0	202508	1	906.2021890078852
11350-76	84.0	202510	1	1006.2374955866777
11350-76	84.0	202512	4	970.9309167941626
11350-76	84.0	202602	4	1009.1797104860539
11350-76	84.0	202603	2	1018.0063551841827
11350-76	84.0	202604	4	1029.7752147816877
11350-76	84.0	202605	1	706.1315758503001
11350-76	84.0	202606	1	1012.1219253854301
11350-76	84.0	202607	1	1059.1973637754502
11350-76	84.0	202608	1	1135.6949511592327
11350-77	84.0	202411	2	800.094128721026
11350-77	84.0	202507	1	817.7432639134016
11350-77	84.0	202602	1	894.2228497470292
11350-78	84.0	202109	1	1252.9550827423168
11350-78	84.0	202110	2	1196.8085106382978
11350-78	84.0	202206	1	1199.7635933806148
11350-78	84.0	202211	1	839.243498817967
11350-78	84.0	202301	1	864.066193853428
11350-78	84.0	202302	1	892.4349881796691
11350-78	84.0	202305	2	963.3569739952719
11350-78	84.0	202306	1	957.4468085106383
11350-78	84.0	202307	1	998.8179669030734
11350-78	84.0	202308	3	927.8959810874705
11350-78	84.0	202309	1	1016.548463356974
11350-78	84.0	202401	2	1007.6832151300237
11350-78	84.0	202402	1	898.3451536643026
11350-78	84.0	202403	3	1010.6382978723404
11350-78	84.0	202404	1	945.6264775413712
11350-78	84.0	202405	1	927.8959810874705
11350-78	84.0	202406	1	998.8179669030734
11350-78	84.0	202407	6	1000.2955082742317
11350-78	84.0	202408	2	1010.6382978723404
11350-78	84.0	202409	2	1028.3687943262412
11350-78	84.0	202410	3	966.3120567375887
11350-78	84.0	202411	1	1063.8297872340427
11350-78	84.0	202501	3	945.6264775413712
11350-78	84.0	202502	2	1005.9101654846336
11350-78	84.0	202503	2	1020.6855791962175
11350-78	84.0	202504	1	969.2671394799055
11350-78	84.0	202505	2	930.8510638297873
11350-78	84.0	202506	5	1083.9243498817968
11350-78	84.0	202508	2	1008.8652482269504
11350-78	84.0	202509	1	992.9078014184398
11350-78	84.0	202510	5	998.8179669030734
11350-78	84.0	202511	1	1046.099290780142
11350-78	84.0	202512	1	1016.548463356974
11350-78	84.0	202601	1	1030.7328605200946
11350-78	84.0	202602	2	1105.2009456264777
11350-78	84.0	202603	3	1111.111111111111
11350-78	84.0	202604	1	1158.3924349881797
11350-78	84.0	202605	6	1106.9739952718678
11350-78	84.0	202606	1	1122.9314420803782
11350-78	84.0	202607	2	1063.2387706855793
11350-78	84.0	202608	2	1072.695035460993
11350-79	75.0	202204	1	1260.7830126078302
11350-79	75.0	202305	1	915.7266091572661
11350-79	75.0	202307	1	1074.983410749834
11350-79	75.0	202310	1	992.7007299270074
11350-79	75.0	202312	1	856.0053085600531
11350-79	75.0	202403	1	1001.9907100199072
11350-79	75.0	202406	1	1035.169210351692
11350-79	75.0	202407	2	960.8493696084938
11350-79	75.0	202408	1	995.3550099535502
11350-79	75.0	202501	1	988.7193098871932
11350-79	75.0	202502	1	1008.6264100862642
11350-79	75.0	202504	1	1001.9907100199072
11350-79	75.0	202506	1	995.3550099535502
11350-79	75.0	202507	2	981.4200398142004
11350-79	75.0	202509	1	1048.440610484406
11350-79	75.0	202510	2	1040.4777704047779
11350-79	75.0	202604	4	1098.2083609820836
11350-79	84.0	202109	1	1159.6260797538753
11350-79	84.0	202301	1	906.9920844327177
11350-79	84.0	202302	1	798.7220447284344
11350-79	84.0	202305	1	942.3294383716548
11350-79	84.0	202306	1	912.8816434225405
11350-79	84.0	202307	1	1001.2250282698832
11350-79	84.0	202308	1	989.4459102902374
11350-79	84.0	202310	1	942.3294383716548
11350-79	84.0	202402	1	1007.114587259706
11350-79	84.0	202404	2	911.1347769494735
11350-79	84.0	202406	3	1036.5623822088203
11350-79	84.0	202407	4	1032.9593742834404
11350-79	84.0	202408	3	1064.9627263045793
11350-79	84.0	202409	1	989.4459102902374
11350-79	84.0	202410	1	1005.7981303987693
11350-79	84.0	202503	1	1005.7981303987693
11350-79	84.0	202504	3	1005.7981303987693
11350-79	84.0	202505	2	1018.8937052393517
11350-79	84.0	202506	3	1048.341500188466
11350-79	84.0	202508	3	1024.7832642291746
11350-79	84.0	202509	1	1001.2250282698832
11350-79	84.0	202510	6	1048.9418853582365
11350-79	84.0	202511	3	1036.5623822088203
11350-79	84.0	202512	4	1030.014594788529
11350-79	84.0	202601	4	1047.7505232598928
11350-79	84.0	202602	2	1124.4492931313807
11350-79	84.0	202603	1	1060.1206181681116
11350-79	84.0	202604	7	1048.341500188466
11350-79	84.0	202605	3	1088.6285646669032
11350-79	84.0	202606	6	1100.9045074724684
11350-79	84.0	202607	3	1159.6260797538753
11350-8	60.0	202204	1	838.3333333333334
11350-8	60.0	202211	1	708.3333333333334
11350-8	60.0	202304	1	663.3333333333334
11350-8	60.0	202309	1	675.0
11350-8	60.0	202407	1	716.6666666666666
11350-8	60.0	202410	1	566.6666666666666
11350-8	60.0	202411	2	550.0
11350-8	60.0	202503	1	658.3333333333334
11350-8	60.0	202506	3	658.3333333333334
11350-8	60.0	202603	1	645.0
11350-8	60.0	202605	3	716.6666666666666
11350-8	84.0	202205	1	681.7084942084942
11350-8	84.0	202206	1	615.3846153846154
11350-8	84.0	202405	2	493.49112426035504
11350-8	84.0	202406	1	585.7988165680473
11350-8	84.0	202407	1	591.2162162162163
11350-8	84.0	202408	1	585.7988165680473
11350-8	84.0	202411	2	579.8816568047338
11350-8	84.0	202412	2	609.3146718146718
11350-8	84.0	202502	1	603.5502958579882
11350-8	84.0	202503	1	556.2130177514792
11350-8	84.0	202506	1	568.0473372781065
11350-8	84.0	202507	1	645.5115830115831
11350-8	84.0	202508	1	518.8223938223939
11350-8	84.0	202512	2	550.2958579881656
11350-8	84.0	202601	1	566.8639053254437
11350-8	84.0	202602	1	556.2130177514792
11350-8	84.0	202603	2	610.2506511160357
11350-8	84.0	202604	1	603.5502958579882
11350-80	60.0	202109	1	1207.0707070707072
11350-80	60.0	202111	1	1228.956228956229
11350-80	60.0	202209	1	1043.7710437710439
11350-80	60.0	202212	1	909.0909090909091
11350-80	60.0	202303	2	933.5016835016836
11350-80	60.0	202304	1	909.0909090909091
11350-80	60.0	202306	1	942.7609427609428
11350-80	60.0	202307	2	928.4511784511785
11350-80	60.0	202309	1	1025.2525252525252
11350-80	60.0	202310	2	980.6397306397307
11350-80	60.0	202401	1	951.1784511784512
11350-80	60.0	202402	3	993.2659932659933
11350-80	60.0	202404	1	907.4074074074074
11350-80	60.0	202405	3	964.6464646464647
11350-80	60.0	202406	1	976.4309764309764
11350-80	60.0	202407	4	972.2222222222222
11350-80	60.0	202408	1	993.2659932659933
11350-80	60.0	202409	1	993.2659932659933
11350-80	60.0	202411	1	993.2659932659933
11350-80	60.0	202412	3	993.2659932659933
11350-80	60.0	202501	1	976.4309764309764
11350-80	60.0	202503	2	995.3703703703704
11350-80	60.0	202504	1	968.013468013468
11350-80	60.0	202505	3	989.89898989899
11350-80	60.0	202506	6	1022.7272727272727
11350-80	60.0	202507	1	1043.7710437710439
11350-80	60.0	202508	2	1064.3939393939395
11350-80	60.0	202509	3	1077.4410774410774
11350-80	60.0	202510	1	984.8484848484849
11350-80	60.0	202511	1	1010.1010101010102
11350-80	60.0	202512	1	1010.1010101010102
11350-80	60.0	202601	1	1094.2760942760942
11350-80	60.0	202602	2	1148.9898989898988
11350-80	60.0	202603	2	1171.7171717171718
11350-80	60.0	202604	3	1161.6161616161617
11350-80	60.0	202605	5	1186.8686868686868
11350-80	60.0	202607	2	1207.9124579124577
11350-80	84.0	202110	1	1156.0693641618498
11350-80	84.0	202202	1	1179.6626164916834
11350-80	84.0	202302	1	943.7300931933468
11350-80	84.0	202305	2	899.4927450749086
11350-80	84.0	202306	1	943.7300931933468
11350-80	84.0	202307	1	931.93346702843
11350-80	84.0	202308	5	967.3233455231804
11350-80	84.0	202309	1	990.9165978530141
11350-80	84.0	202311	1	872.9503362038457
11350-80	84.0	202402	1	940.1911053438716
11350-80	84.0	202403	2	999.7640674767017
11350-80	84.0	202405	3	872.9503362038457
11350-80	84.0	202406	2	902.4419016161378
11350-80	84.0	202407	5	949.6284062758052
11350-80	84.0	202408	2	949.6284062758052
11350-80	84.0	202409	1	967.3233455231804
11350-80	84.0	202410	3	979.1199716880973
11350-80	84.0	202411	3	979.1199716880973
11350-80	84.0	202412	2	987.9674413117849
11350-80	84.0	202502	2	920.136840863513
11350-80	84.0	202503	2	953.7572254335261
11350-80	84.0	202504	4	926.0351539459715
11350-80	84.0	202506	6	1023.3573198065353
11350-80	84.0	202507	1	1053.4387165270732
11350-80	84.0	202508	2	905.3910581573671
11350-80	84.0	202510	3	1047.5404034446149
11350-80	84.0	202601	4	1039.872596437419
11350-80	84.0	202602	5	999.1742361684559
11350-80	84.0	202603	9	1002.7132240179309
11350-80	84.0	202604	1	1097.0862333372656
11350-80	84.0	202605	5	1049.8997286775982
11350-80	84.0	202606	2	1077.6218001651528
11350-80	84.0	202608	1	1167.8659903267667
11350-80	114.0	202203	1	964.672716060259
11350-80	114.0	202309	1	775.2620914456876
11350-80	114.0	202310	1	801.6914809267905
11350-80	114.0	202401	1	753.237600211435
11350-80	114.0	202403	2	803.8939300502158
11350-80	114.0	202404	1	784.0718879393886
11350-80	114.0	202405	1	766.4522949519866
11350-80	114.0	202406	1	775.2620914456876
11350-80	114.0	202407	5	792.8816844330895
11350-80	114.0	202408	1	801.6914809267905
11350-80	114.0	202411	1	792.0007047837195
11350-80	114.0	202412	1	766.4522949519866
11350-80	114.0	202503	2	789.3577658356091
11350-80	114.0	202504	1	797.28658267994
11350-80	114.0	202505	2	806.096379173641
11350-80	114.0	202506	5	781.4289489912783
11350-80	114.0	202507	2	806.096379173641
11350-80	114.0	202510	1	814.906175667342
11350-80	114.0	202601	6	806.096379173641
11350-80	114.0	202602	2	825.9184212844683
11350-80	114.0	202603	4	850.1453616421461
11350-80	114.0	202604	3	836.9306669015946
11350-80	114.0	202605	3	832.5257686547441
11350-81	27.0	202109	3	1740.7407407407406
11350-81	27.0	202202	1	1666.6666666666667
11350-81	27.0	202203	2	1649.0740740740741
11350-81	27.0	202205	1	1666.6666666666667
11350-81	27.0	202206	2	1512.962962962963
11350-81	27.0	202208	1	1444.4444444444443
11350-81	27.0	202212	1	1222.2222222222222
11350-81	27.0	202301	2	1092.5925925925926
11350-81	27.0	202302	1	1111.111111111111
11350-81	27.0	202303	1	1037.037037037037
11350-81	27.0	202304	2	1088.888888888889
11350-81	27.0	202305	2	1111.111111111111
11350-81	27.0	202306	1	1111.111111111111
11350-81	27.0	202307	1	1140.7407407407406
11350-81	27.0	202308	3	1037.037037037037
11350-81	27.0	202309	5	1111.111111111111
11350-81	27.0	202310	1	1129.6296296296296
11350-81	27.0	202311	1	1000.0
11350-81	27.0	202312	3	1111.111111111111
11350-81	27.0	202401	3	1111.111111111111
11350-81	27.0	202403	5	1037.037037037037
11350-81	27.0	202404	3	1055.5555555555557
11350-81	27.0	202405	1	925.925925925926
11350-81	27.0	202406	5	1100.0
11350-81	27.0	202407	8	1111.111111111111
11350-81	27.0	202408	1	1074.0740740740741
11350-81	27.0	202411	2	1111.111111111111
11350-81	27.0	202412	2	1114.8148148148148
11350-81	27.0	202501	1	1118.5185185185185
11350-81	27.0	202502	1	1148.148148148148
11350-81	27.0	202503	2	1129.6296296296296
11350-81	27.0	202504	1	1111.111111111111
11350-81	27.0	202506	7	1148.148148148148
11350-81	27.0	202509	3	1111.111111111111
11350-81	27.0	202510	5	1092.5925925925926
11350-81	27.0	202511	1	1148.148148148148
11350-81	27.0	202601	2	1118.5185185185185
11350-81	27.0	202602	5	1137.037037037037
11350-81	27.0	202603	3	1129.6296296296296
11350-81	27.0	202604	6	1090.7407407407409
11350-81	27.0	202605	6	1124.074074074074
11350-81	27.0	202606	6	1111.111111111111
11350-81	27.0	202607	4	1277.7777777777778
11350-81	27.0	202608	2	1351.8518518518517
11350-81	36.0	202202	1	1105.4421768707482
11350-81	36.0	202206	1	1558.9569160997733
11350-81	36.0	202305	1	907.0294784580499
11350-81	36.0	202307	1	992.063492063492
11350-81	36.0	202308	1	1156.4625850340135
11350-81	36.0	202309	1	1181.9727891156463
11350-81	36.0	202310	1	1133.7868480725624
11350-81	36.0	202401	1	992.063492063492
