aptSeq	apt_name	gu	confidence	osm_id	name	name_key	levels	height_m	dist_m	assign_method
11560-2	영등포푸르지오	영등포구	LOW	1242683243	영등포 푸르지오 108동	영등포푸르지오108	23.0	62.4	46.52434946295784	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687383	영등포 푸르지오 103동	영등포푸르지오103	23.0	62.4	46.680611993834574	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687385	영등포 푸르지오 107동	영등포푸르지오107	22.0	59.6	61.22123531532664	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687386	영등포 푸르지오 104동	영등포푸르지오104	23.0	62.4	11.90797942687313	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687388	영등포 푸르지오 106동	영등포푸르지오106	20.0	54.0	95.76596230314487	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687389	영등포 푸르지오 102동	영등포푸르지오102	23.0	62.4	68.65786544233417	nearest
11560-2	영등포푸르지오	영등포구	LOW	1242687390	영등포 푸르지오 101동	영등포푸르지오101	22.0	59.6	86.16486385357113	nearest
11545-11	목화102	금천구	LOW	1281206665	목화아파트 2차	목화아파트2차			3.2921940880614957	nearest
11560-2	영등포푸르지오	영등포구	LOW	1323838921	영등포 푸르지오 105동	영등포푸르지오105	23.0	62.4	101.12451522021108	nearest
11560-2	영등포푸르지오	영등포구	LOW	1327501886	영등포 푸르지오 109동	영등포푸르지오109	19.0	51.2	99.6099523273183	nearest
11545-1415	드림케슬3차	금천구	LOW	1383740666	동아오피스텔	동아오피스텔	10.0	33.0	101.76643247971164	nearest
11545-95	드림캐슬	금천구	LOW	1388015952	101동	101	12.0	37.0	62.60405327331417	nearest
11545-20	진도2차	금천구	LOW	1414102773	진도2차아파트	진도2차아파트	21.0	58.0	37.97819562184998	nearest
11545-2459	메르시대신아파트	금천구	LOW	1414373857	102동	102			109.3676850563051	nearest
11545-61	백운스위트빌	금천구	LOW	1414373859	301동	301			24.495651636702384	nearest
11530-91	현대	구로구	LOW	1419130648	204	204		70.0	526.6485726131237	nearest
11530-91	현대	구로구	LOW	1419130653	202	202		70.0	511.6032900662116	nearest
11530-91	현대	구로구	LOW	1419130654	201	201		70.0	482.3988592176962	nearest
11545-63	우방	금천구	HIGH	1422631832	107동	107	25.0	69.0	96.7641149190687	boundary
11545-63	우방	금천구	HIGH	1422631833	108동	108	11.0	30.0	137.6587588644108	boundary
11560-1278	다울101동	영등포구	LOW	1448161629	202	202	20.0	57.0	163.649755845814	nearest
11590-4	신동아리버파크	동작구	LOW	1523667217	102	102		81.0	82.96584490772804	nearest
11590-4	신동아리버파크	동작구	LOW	1523667219	103	103		81.0	131.4760929780979	nearest
11590-4	신동아리버파크	동작구	LOW	1523667220	104	104		81.0	181.20241011102092	nearest
11680-470	타워팰리스3	강남구	LOW	64988494	G	G	69.0	264.0	80.22620554963648	nearest
11680-275	대우디오빌	강남구	LOW	117795643	역삼대우디오빌	역삼대우디오빌	26.0	83.0	3.773822727730888	nearest
11680-364	타워팰리스1	강남구	HIGH	182197532	타워팰리스 B동	타워팰리스B	66.0	234.0	117.61706809836622	boundary
11680-364	타워팰리스1	강남구	HIGH	182197533	A	A	59.0	211.0	174.85487233992106	boundary
11680-364	타워팰리스1	강남구	HIGH	182197534	C동	C	59.0	211.0	84.87735462404163	boundary
11680-364	타워팰리스1	강남구	HIGH	182197535	D	D	42.0	154.0	2.226560744993818	boundary
11650-522	서초예성그린캐슬	서초구	LOW	232516191	서초예성그린캐슬아파트	서초예성그린캐슬아파트	7.0	17.0	2.6279517741863536	nearest
11650-590	한신트리플	서초구	LOW	243722275	한신트리플	한신트리플	12.0	37.0	2.5864278123378366	nearest
11650-601	현대ESA2	서초구	LOW	299750945	현대ESA2차아파트	현대ESA2차아파트	25.0	81.0	2.444728675143836	nearest
11650-3339	동일하이빌	서초구	LOW	299750946	동일하이빌	동일하이빌	20.0	66.0	2.4285136540552155	nearest
11650-3280	프레스턴-2(1506-42)	서초구	LOW	308462466	Indoor Golf Course	INDOORGOLFCOURSE	12.0	40.0	143.79301199839605	nearest
11680-282	쌍용	강남구	LOW	361603341	쌍용개포아파트	쌍용개포아파트	10.0	37.0	3.5664264799506995	nearest
11680-291	현대	강남구	LOW	370327835	현대아파트	현대아파트	9.0	28.0	2.268984903154711	nearest
11680-3862	로덴하우스웨스트빌리지	강남구	HIGH	370389786	웨스트빌리지	웨스트빌리지	20.0	63.0	4.578914318625568	boundary
11650-50	서초현대타워아파트	서초구	LOW	379232113	두산베어스텔오피스텔	두산베어스텔오피스텔	21.0	84.0	36.42100625237858	nearest
11170-57	점보	용산구	LOW	412420706	점보아파트	점보아파트	18.0	50.4	6.8588352364597975	nearest
11170-45	미주A	용산구	LOW	412469472	미주맨션B	미주맨션B	10.0	28.0	25.4314827823092	nearest
11170-44	리버뷰	용산구	HIGH	412469477	리바뷰아파트	리바뷰아파트	10.0	28.0	3.4560567728615843	boundary
11170-43	로얄맨숀	용산구	LOW	412469484	로얄맨숀	로얄맨숀	12.0	43.0	9.122346745260336	nearest
11650-310	삼호2	서초구	HIGH	413332485	10동	10	12.0	33.599999999999994	79.0144961332615	boundary
11650-310	삼호2	서초구	HIGH	413332488	9동	9	12.0	33.599999999999994	69.32685450271778	boundary
11650-531	두산위브	서초구	LOW	413354834	잠원위브아파트	잠원위브아파트	10.0	34.0	3.9160912965329966	nearest
11650-139	중앙하이츠	서초구	HIGH	413367434	B	B	16.0	43.0	11.13033439222866	boundary
11650-137	잠원중앙하이츠(A동)	서초구	HIGH	413367435	A	A	18.0	52.0	1.90245039462694	boundary
11650-142	킴스빌리지	서초구	LOW	413367437	킴스빌리지	킴스빌리지	15.0	45.0	1.2999096799865184	nearest
11650-133	오페라하우스	서초구	LOW	413372933	오페라하우스아파트	오페라하우스아파트	11.0	32.0	3.663054422880153	nearest
11650-106	블루힐하우스	서초구	LOW	413372934	블루힐하우스아파트	블루힐하우스아파트	19.0	57.0	6.244665732737005	nearest
11170-61	중앙하이츠(A)	용산구	LOW	415432133	105	105	18.0	51.0	54.83401207568745	nearest
11170-65	중앙하이츠(B)	용산구	LOW	415432134	106	106	18.0	51.0	59.08476452247751	nearest
11680-394	풍림아이원아파트	강남구	HIGH	443036684	102	102			1.2469438910476651	boundary
11680-393	풍림아이원1차101동(910-3)	강남구	HIGH	443036685	101	101			0.7961227480011414	boundary
11680-395	풍림아이원1차103동(910-5)	강남구	HIGH	443036686	103	103			1.7367559533022472	boundary
11680-397	풍림아이원2차201동	강남구	HIGH	443037518	201	201			2.9708893419725912	boundary
11680-396	풍림아이원2차202동	강남구	HIGH	443037519	202	202			4.144529601546979	boundary
11650-3450	데뜨아르	서초구	LOW	443523919	데뜨아르 아파트	데뜨아르아파트	12.0	37.0	0.617575197658607	nearest
11680-4364	청담스위트	강남구	LOW	468398488	금강아트빌 (Gumgang Art-bill)	금강아트빌(GUMGANGART-BILL)	5.0	14.0	78.81161074557481	nearest
11680-25	골든아트빌	강남구	LOW	468398489	골든아트빌 (Golden Art-bill)	골든아트빌(GOLDENART-BILL)			1.3450612933791806	nearest
11680-589	울트라멤버스	강남구	LOW	468752386	1	1	9.0	25.2	117.32772473343562	nearest
11680-349	한신(개포)	강남구	LOW	468950507	SK리더스뷰아파트	SK리더스뷰아파트	25.0	88.0	126.3903301062814	nearest
11680-365	타워팰리스2	강남구	HIGH	468950539	F	F	55.0	191.0	100.52641920161923	boundary
11680-365	타워팰리스2	강남구	HIGH	468950540	E	E	55.0	191.0	4.67051687042291	boundary
11680-340	우성캐릭터199	강남구	LOW	468950544	1	1	31.0	105.0	68.32728336778878	nearest
11680-340	우성캐릭터199	강남구	LOW	468950547	인스토피아	인스토피아	18.0	75.0	49.20115348036195	nearest
11590-37	이수교신동아아파트	동작구	LOW	469024070	신동아갯마을 아파트	신동아갯마을아파트	9.0	28.0	1.8672085949310324	nearest
11590-149	씨티뷰2차	동작구	LOW	469408313	시티뷰 아파트	시티뷰아파트	9.0	27.0	9.306697201467047	nearest
11590-173	두성	동작구	LOW	469638907	407	407	15.0	40.0	68.47179706637961	nearest
11590-171	라이즈1동	동작구	LOW	469638909	405	405	15.0	40.0	101.56692675265626	nearest
11590-170	라이즈2동	동작구	LOW	469638910	404동	404	12.0	40.0	39.28142919792132	nearest
11650-154	훼미리	서초구	HIGH	469650423	1동	1	18.0	50.4	6.564094237190926	boundary
11650-154	훼미리	서초구	HIGH	469650424	2동	2	18.0	50.4	52.54555313133157	boundary
11650-154	훼미리	서초구	HIGH	469650425	3동	3	15.0	42.0	94.9033807352397	boundary
11650-103	미주파스텔	서초구	LOW	469650444	미주파스텔아파트	미주파스텔아파트	18.0	55.0	15.945269726202351	nearest
11650-132	신화	서초구	LOW	469651186	신화아파트	신화아파트	18.0	49.0	4.724807013323101	nearest
11650-107	새서울맨션	서초구	LOW	469894792	새서울멘션	새서울멘션			32.00685715241363	nearest
11650-107	새서울맨션	서초구	LOW	469894794	새서울멘션	새서울멘션			3.009120200806065	nearest
11680-3583	삼성웰피아	강남구	LOW	473602402	삼성웰피아	삼성웰피아			6.806574342714424	nearest
11680-180	삼성파크	강남구	LOW	473602403	삼성파크아파트	삼성파크아파트	13.0	36.0	27.681857200587316	nearest
11590-32	명수대	동작구	LOW	476082864	명수대아파트	명수대아파트			26.46924478830797	nearest
11650-31	삼성서초가든스위트	서초구	LOW	478306720	강남역한화오벨리스크	강남역한화오벨리스크	15.0	45.0	139.78529121219572	nearest
11680-3840	네오블로썸	강남구	LOW	479748003	네오블로썸아파트	네오블로썸아파트			5.1419252779414295	nearest
11650-724	아크로비스타	서초구	HIGH	491026809	A동	A	28.0	78.39999999999999	191.4465753415637	boundary
11650-3278	브라운스톤서초(1677-1)	서초구	LOW	491089055	코업레지던스	코업레지던스	15.0	64.0	233.7507384293312	nearest
11650-698	반포팰리스	서초구	LOW	498019764	133동	133	27.0	76.0	186.45921923602964	nearest
11650-699	반포쎄레노아파트	서초구	LOW	498031729	144동	144	26.0	73.0	216.80210101013245	nearest
11650-724	아크로비스타	서초구	HIGH	499272123	B동	B	37.0	120.0	105.4873682841412	boundary
11650-534	쏠레뉴	서초구	LOW	499481632	503동	503	14.0	39.2	245.08622202375744	nearest
11650-40	서초타워시티빌	서초구	LOW	541674458	서초타워씨티빌아파트	서초타워씨티빌아파트	10.0	28.0	2.793005655122507	nearest
11650-3217	강남태영데시앙루브	서초구	LOW	541692160	강남역아이파크1차오피스텔	강남역아이파크1차오피스텔	15.0	52.0	63.46162761885808	nearest
11650-3219	신원아침도시(1420)	서초구	LOW	560054779	서초신원아침도시2차아파트	서초신원아침도시2차아파트	15.0	43.0	5.167153323813119	nearest
11650-595	새티스	서초구	LOW	560055390	새티스아파트	새티스아파트			7.676543490452957	nearest
11650-136	청구빌라트	서초구	LOW	561305988	잠원청구빌라트	잠원청구빌라트	10.0	31.0	5.353231603608716	nearest
11680-668	대우디오빌플러스	강남구	LOW	561457375	대우디오빌플러스	대우디오빌플러스	17.0	45.0	0.9885100947280818	nearest
11680-504	역삼동우정에쉐르1	강남구	LOW	561457378	역삼우정에쉐르1주상복합	역삼우정에쉐르1주상복합	15.0	46.0	3.3994437776218422	nearest
11650-829	반포파크빌	서초구	LOW	593862199	반포파크빌	반포파크빌			3.9966270393151455	nearest
11650-236	현대동궁아파트	서초구	LOW	600778420	현대동궁아파트	현대동궁아파트	15.0	42.0	44.72468230826343	nearest
11650-3515	래미안서초스위트	서초구	MIXED	605798595	201동	201	30.0	86.0	292.7692769689238	nearest
11650-153	현대실크빌	서초구	LOW	605873548	잠원현대빌라트	잠원현대빌라트	11.0	33.0	3.4620797844896583	nearest
11650-530	브라운스톤잠원	서초구	HIGH	606009743	브라운스톤 아파트	브라운스톤아파트	15.0	42.0	16.29276934247042	boundary
11650-4516	마제스타시티(힐스테이트서리풀101,102동)	서초구	LOW	606611588	101	101	22.0	68.0	52.63656593169652	nearest
11650-4516	마제스타시티(힐스테이트서리풀101,102동)	서초구	LOW	606611589	102	102	10.0	34.0	97.75199127660474	nearest
11680-272	갤러리아트	강남구	LOW	614507237	1동	1			141.40680347193512	nearest
11650-138	잠원현대훼밀리	서초구	HIGH	615428747	잠원현대훼밀리아파트	잠원현대훼밀리아파트	17.0	56.0	3.3585256531252625	boundary
11650-98	노블레스	서초구	LOW	615428750	노블레스 아파트	노블레스아파트			0.9894063136939422	nearest
11590-3669	MARKHILLS	동작구	LOW	615435467	마크힐스 아파트	마크힐스아파트	10.0	33.0	1.1756555548514698	nearest
11650-148	한신진일빌라트	서초구	LOW	623315300	한신진일빌라트	한신진일빌라트	10.0	29.0	2.031215462061636	nearest
11650-640	방배아크로리버	서초구	HIGH	638634805	102	102	25.0	81.0	24.77157380971877	boundary
11650-640	방배아크로리버	서초구	HIGH	638634806	103	103	25.0	81.0	5.261874416408876	boundary
11650-640	방배아크로리버	서초구	HIGH	638634807	101	101	24.0	78.0	59.60831791137738	boundary
11650-640	방배아크로리버	서초구	HIGH	638634808	104	104	25.0	81.0	41.42840771286972	boundary
11680-4474	한라비발디	강남구	LOW	647168399	한라비발디	한라비발디	20.0	58.0	32.96900681904909	nearest
11680-585	탑팰리스	강남구	LOW	647173081	탑팰리스 아파트	탑팰리스아파트			3.9942315205669736	nearest
11680-3628	블루밍하우스	강남구	LOW	663489469	105동	105	29.0	88.0	202.25374841236524	nearest
11680-403	쌍용플래티넘	강남구	HIGH	663489520	A동	A	21.0	61.0	48.80292885007593	boundary
11680-403	쌍용플래티넘	강남구	HIGH	663489521	B동	B	21.0	61.0	5.495644360589898	boundary
11680-599	우림루미아트	강남구	LOW	663505108	삼성동우림루미아트	삼성동우림루미아트	8.0	23.0	1.4777223146403011	nearest
11650-3250	두산위브(1362)	서초구	LOW	676732140	서초동두산위브	서초동두산위브	15.0	50.0	1.9263301869123648	nearest
11680-552	프라임	강남구	LOW	679004788	프라임아파트	프라임아파트			1.4027727480225112	nearest
11620-163	양지빌라트	관악구	LOW	682178183	104	104	10.0	27.0	216.4739562418667	nearest
11650-517	서초동아이파크	서초구	MIXED	701386981	20	20	15.0	42.0	94.2648073136408	nearest
11650-735	서초가람아파트	서초구	LOW	701386982	21	21	15.0	42.0	91.87219627314514	nearest
11650-656	삼환나띠르빌(1002-21)	서초구	LOW	701488398	5	5			173.5764309550408	nearest
11650-3191	방배대우디오빌	서초구	LOW	761885736	방배대우디오빌	방배대우디오빌	22.0	69.0	5.044400653450653	nearest
11620-10	동아타운	관악구	HIGH	778418064	동아타운아파트	동아타운아파트	16.0	46.0	2.226584889421738	boundary
11680-664	우림루미아트2	강남구	HIGH	804474436	102동	102	12.0	29.0	3.508810061326635	boundary
11680-665	우림루미아트1	강남구	HIGH	804474437	101동	101	12.0	29.0	1.8114341908008245	boundary
11680-249	한화진넥스빌	강남구	LOW	804474443	한화 진넥스빌 2	한화진넥스빌2	26.0	80.0	5.355817088858815	nearest
11680-666	진넥스빌2	강남구	LOW	804475367	한화 진넥스빌 1	한화진넥스빌1	11.0	30.0	2.578003340084824	nearest
11680-160	논현한가람빌라트	강남구	LOW	804841126	논현한가람빌라트	논현한가람빌라트			1.3655900089805475	nearest
11650-3218	서초동대우디오빌프라임	서초구	LOW	871868151	서초동대우디오빌프라임	서초동대우디오빌프라임	15.0	64.0	6.628319743788088	nearest
11680-323	대림아크로빌	강남구	HIGH	888051962	A동	A	46.0	163.0	2.418868732652337	boundary
11680-323	대림아크로빌	강남구	HIGH	888051964	B동	B	46.0	163.0	52.50174442669736	boundary
11680-566	아카데미스위트1	강남구	LOW	888051965	아카데미스위트	아카데미스위트	51.0	170.0	0.9553744983261256	nearest
11680-435	우성리빙텔	강남구	LOW	888051967	우성리빙텔아파트	우성리빙텔아파트	21.0	72.0	1.2959094893093797	nearest
11650-396	현대오페라하우스	서초구	LOW	888058123	205	205	16.0	43.0	36.73008925862229	nearest
11680-705	그랜빌캐슬	강남구	LOW	895482735	그랜빌캐슬아파트	그랜빌캐슬아파트			1.8419780832280557	nearest
11650-424	새티스	서초구	LOW	895875127	새티스	새티스			3.352768786037633	nearest
11620-114	삼정	관악구	LOW	899293311	1동	1			59.43527539087593	nearest
11680-210	삼성3차	강남구	HIGH	899691152	301	301	8.0	22.4	1.5932362414248746	boundary
11680-210	삼성3차	강남구	HIGH	899691153	302	302	8.0	22.4	51.783080583377846	boundary
11680-209	삼성2차	강남구	HIGH	899691171	대치삼성2차아파트	대치삼성2차아파트			3.918842385450915	boundary
