aptSeq	floor_band	river_view	park_view	mountain_view	open_span_max
11740-136	HIGH	False	True	True	335.0
11740-163	LOW	False	True	False	80.0
11740-163	MID	False	True	False	85.0
11740-163	HIGH	False	True	True	225.0
11740-4102	LOW	True	True	False	65.0
11740-4102	MID	True	True	False	215.0
11740-4102	HIGH	True	True	True	235.0
11740-4626	LOW	True	False	False	125.0
11740-4626	MID	True	False	False	145.0
11740-4626	HIGH	True	True	False	245.0
11740-4641	LOW	True	False	False	110.0
11740-4641	MID	True	False	False	135.0
11740-4641	HIGH	True	False	False	190.0
11740-4625	LOW	True	True	False	115.0
11740-4625	MID	True	True	False	115.0
11740-4625	HIGH	True	True	False	115.0
11740-230	LOW	True	True	True	155.0
11740-230	MID	True	True	True	170.0
11740-230	HIGH	True	True	True	360.0
11740-422	LOW	False	False	False	90.0
11740-422	MID	False	False	False	160.0
11740-422	HIGH	False	True	False	320.0
11740-83	LOW	False	True	False	35.0
11740-83	MID	False	True	False	105.0
11740-83	HIGH	False	True	True	140.0
11740-77	LOW	False	False	False	125.0
11740-77	MID	False	False	False	165.0
11740-77	HIGH	False	True	False	165.0
11740-71	LOW	False	True	True	75.0
11740-71	MID	False	True	True	90.0
11740-71	HIGH	False	True	True	165.0
11740-79	LOW	False	True	True	87.5
11740-79	MID	False	True	True	87.5
11740-79	HIGH	False	True	True	155.0
11740-5274	LOW	False	True	True	90.0
11740-5274	MID	False	True	True	125.0
11740-5274	HIGH	False	True	True	175.0
11260-4565	LOW	False	True	True	140.0
11260-4565	MID	False	True	True	140.0
11260-4565	HIGH	False	True	True	210.0
11260-2291	LOW	False	True	True	330.0
11260-2291	MID	False	True	True	330.0
11260-2291	HIGH	False	True	True	340.0
11260-4495	LOW	False	True	True	55.0
11260-4495	MID	False	True	True	125.0
11260-4495	HIGH	False	True	True	135.0
11260-4284	LOW	False	True	True	85.0
11260-4284	MID	False	True	True	195.0
11260-4284	HIGH	False	True	True	195.0
11260-2300	LOW	False	True	True	110.0
11260-2300	MID	False	True	True	135.0
11260-2300	HIGH	False	True	True	145.0
11260-4354	LOW	False	False	True	65.0
11260-4354	MID	False	False	True	65.0
11260-4354	HIGH	False	True	True	305.0
11260-4567	LOW	False	True	True	95.0
11260-4567	MID	False	True	True	165.0
11260-4567	HIGH	False	True	True	360.0
11260-126	LOW	False	True	True	175.0
11260-126	MID	False	True	True	270.0
11260-126	HIGH	False	True	True	270.0
11260-14	LOW	False	True	True	70.0
11260-14	MID	False	True	True	115.0
11260-14	HIGH	False	True	True	115.0
11260-4319	LOW	False	True	True	60.0
11260-4319	MID	False	True	True	115.0
11260-4319	HIGH	False	True	True	255.0
11260-2612	LOW	False	True	True	300.0
11260-2612	MID	False	True	True	345.0
11260-2612	HIGH	False	True	True	345.0
11260-127	LOW	False	True	True	160.0
11260-127	MID	False	True	True	160.0
11260-127	HIGH	False	True	True	265.0
11260-3890	LOW	False	True	True	145.0
11260-3890	MID	False	True	True	205.0
11260-3890	HIGH	False	True	True	355.0
11260-2106	LOW	False	True	True	220.0
11260-2106	MID	False	True	True	230.0
11260-2106	HIGH	False	True	True	235.0
11260-233	LOW	False	True	True	215.0
11260-233	MID	False	True	True	215.0
11260-233	HIGH	False	True	True	215.0
11260-4423	LOW	False	True	True	285.0
11260-4423	MID	False	True	True	335.0
11260-4423	HIGH	False	True	True	360.0
11260-1993	LOW	False	True	True	255.0
11260-1993	MID	False	True	True	255.0
11260-1993	HIGH	False	True	True	340.0
11260-3260	LOW	False	True	True	125.0
11260-3260	MID	False	True	True	155.0
11260-3260	HIGH	False	True	True	325.0
11260-4501	LOW	False	True	True	85.0
11260-4501	MID	False	True	True	135.0
11260-4501	HIGH	False	True	True	140.0
11260-2	LOW	False	True	True	175.0
11260-2	MID	False	True	True	195.0
11260-2	HIGH	False	True	True	360.0
11215-87	LOW	False	True	True	215.0
11215-87	MID	False	True	True	220.0
11215-87	HIGH	False	True	True	285.0
11215-3742	LOW	True	True	True	225.0
11215-3742	MID	True	True	True	340.0
11215-3742	HIGH	True	True	True	350.0
11215-119	LOW	False	True	True	200.0
11215-119	MID	False	True	True	200.0
11215-119	HIGH	False	True	True	200.0
11215-101	LOW	True	True	False	35.0
11215-101	MID	True	True	False	40.0
11215-101	HIGH	True	True	True	235.0
11215-18	LOW	True	True	False	32.5
11215-18	MID	True	True	False	65.0
11215-18	HIGH	True	True	False	135.0
11215-112	LOW	True	False	True	25.0
11215-112	MID	True	True	True	55.0
11215-112	HIGH	True	True	True	100.0
11215-16	LOW	True	False	False	35.0
11215-16	MID	True	True	False	35.0
11215-16	HIGH	True	True	True	105.0
11215-4121	LOW	True	False	False	60.0
11215-4121	MID	True	False	False	95.0
11215-4121	HIGH	True	False	False	120.0
11215-17	LOW	True	True	False	80.0
11215-17	MID	True	True	False	82.5
11215-17	HIGH	True	True	False	205.0
11215-33	LOW	True	False	False	40.0
11215-33	MID	True	True	True	40.0
11215-33	HIGH	True	True	True	190.0
11260-4530	LOW	False	True	True	55.0
11260-4530	MID	False	True	True	125.0
11260-4530	HIGH	False	True	True	215.0
11230-2274	LOW	False	False		20.0
11230-2274	MID	False	False		30.0
11230-2274	HIGH	False	False		60.0
11230-2899	LOW	False	False		10.0
11230-2899	MID	False	False		35.0
11230-2899	HIGH	False	False		40.0
11230-2970	LOW	False	True	True	340.0
11230-2970	MID	False	True	True	345.0
11230-2970	HIGH	False	True	True	360.0
11230-2368	LOW	False	True	True	215.0
11230-2368	MID	False	True	True	235.0
11230-2368	HIGH	False	True	True	250.0
11230-2384	LOW	False	True		160.0
11230-2384	MID	False	True		165.0
11230-2384	HIGH	False	True	True	235.0
11230-2000	LOW	False	True	False	130.0
11230-2000	MID	False	True	False	150.0
11230-2000	HIGH	False	True	True	222.5
11740-5199	LOW	False	True	True	77.5
11740-5199	MID	False	True	True	107.5
11740-5199	HIGH	False	True	True	132.5
11740-5233	LOW	False	False	False	110.0
11740-5233	MID	False	False	False	190.0
11740-5233	HIGH	False	True	True	325.0
11740-225	LOW	False	True	False	100.0
11740-225	MID	False	True	False	350.0
11740-225	HIGH	False	True	False	360.0
11260-2738	LOW	False	True	True	60.0
11260-2738	MID	False	True	True	60.0
11260-2738	HIGH	False	True	True	60.0
11260-3881	LOW	False	True	False	20.0
11260-3881	MID	False	True	False	50.0
11260-3881	HIGH	False	True	False	135.0
11260-2879	LOW	False	True	True	70.0
11260-2879	MID	False	True	True	85.0
11260-2879	HIGH	False	True	True	215.0
11740-321	LOW	False	True	True	295.0
11740-321	MID	False	True	True	295.0
11740-321	HIGH	False	True	True	295.0
11260-4548	LOW	False	True	True	107.5
11260-4548	MID	False	True	True	172.5
11260-4548	HIGH	False	True	True	210.0
11260-4032	LOW	False	True	True	100.0
11260-4032	MID	False	True	True	135.0
11260-4032	HIGH	False	True	True	180.0
11260-4049	LOW	False	True	True	182.5
11260-4049	MID	False	True	True	192.5
11260-4049	HIGH	False	True	True	230.0
11260-42	LOW	False	True	True	360.0
11260-42	MID	False	True	True	360.0
11260-42	HIGH	False	True	True	360.0
11260-4437	LOW	False	True	True	115.0
11260-4437	MID	False	True	True	117.5
11260-4437	HIGH	False	True	True	157.5
11260-229	LOW	False	True	True	255.0
11260-229	MID	False	True	True	335.0
11260-229	HIGH	False	True	True	360.0
11260-5573	LOW	False	True	True	95.0
11260-5573	MID	False	True	True	205.0
11260-5573	HIGH	False	True	True	325.0
11260-4539	LOW	False	True	True	120.0
11260-4539	MID	False	True	True	305.0
11260-4539	HIGH	False	True	True	315.0
11260-1967	LOW	False	True	True	105.0
11260-1967	MID	False	True	True	105.0
11260-1967	HIGH	False	True	True	105.0
11260-110	LOW	False	True	False	195.0
11260-110	MID	False	True	True	200.0
11260-110	HIGH	False	True	True	220.0
11260-4443	LOW	False	True	True	160.0
11260-4443	MID	False	True	True	160.0
11260-4443	HIGH	False	True	True	330.0
11260-2668	LOW	False	True	True	45.0
11260-2668	MID	False	True	True	105.0
11260-2668	HIGH	False	True	True	120.0
11260-2697	LOW	False	True	True	115.0
11260-2697	MID	False	True	True	115.0
11260-2697	HIGH	False	True	True	115.0
11215-25	LOW	True	False	False	10.0
11215-25	MID	True	True	False	25.0
11215-25	HIGH	True	True	True	75.0
11215-29	LOW	False	False	False	105.0
11215-29	MID	True	False	False	205.0
11215-29	HIGH	True	False	True	320.0
11215-2464	LOW	True	False	False	75.0
11215-2464	MID	True	False	False	75.0
11215-2464	HIGH	True	False	False	85.0
11215-26	LOW	True	True	False	50.0
11215-26	MID	True	True	False	80.0
11215-26	HIGH	True	True	True	140.0
11215-31	LOW	True	True	True	32.5
11215-31	MID	True	True	True	65.0
11215-31	HIGH	True	True	True	132.5
11215-28	LOW	True	False	False	35.0
11215-28	MID	True	False	False	90.0
11215-28	HIGH	True	True	True	140.0
11215-5187	LOW	True	True	False	95.0
11215-5187	MID	True	True	False	95.0
11215-5187	HIGH	True	True	True	130.0
11215-2426	LOW	True	True	True	105.0
11215-2426	MID	True	True	True	105.0
11215-2426	HIGH	True	True	True	105.0
11215-6	LOW	True	True	True	137.5
11215-6	MID	True	True	True	172.5
11215-6	HIGH	True	True	True	182.5
11215-180	LOW	True	True	True	140.0
11215-180	MID	True	True	True	140.0
11215-180	HIGH	True	True	True	155.0
11215-121	LOW	True	True	False	140.0
11215-121	MID	True	True	False	245.0
11215-121	HIGH	True	True	False	250.0
11215-2388	LOW	True	True	True	165.0
11215-2388	MID	True	True	True	165.0
11215-2388	HIGH	True	True	True	165.0
11215-4277	LOW	False	True	True	140.0
11215-4277	MID	True	True	True	187.5
11215-4277	HIGH	True	True	True	197.5
11215-6132	LOW	True	True	True	105.0
11215-6132	MID	True	True	True	110.0
11215-6132	HIGH	True	True	True	155.0
11215-177	LOW	True	True	True	235.0
11215-177	MID	True	True	True	280.0
11215-177	HIGH	True	True	True	280.0
11215-4472	LOW	True	True	True	140.0
11215-4472	MID	True	True	True	145.0
11215-4472	HIGH	True	True	True	350.0
11215-5035	LOW	True	True	True	245.0
11215-5035	MID	True	True	True	340.0
11215-5035	HIGH	True	True	True	360.0
11215-76	LOW	True	True	False	147.5
11215-76	MID	True	True	False	202.5
11215-76	HIGH	True	True	False	270.0
11215-71	LOW	True	True	False	155.0
11215-71	MID	True	True	False	290.0
11215-71	HIGH	True	True	False	360.0
11215-73	LOW	True	True	False	137.5
11215-73	MID	True	True	False	145.0
11215-73	HIGH	True	True	True	360.0
11215-62	LOW	True	True	False	115.0
11215-62	MID	True	True	False	280.0
11215-62	HIGH	True	True	True	315.0
11215-2413	LOW	True	True	False	165.0
11215-2413	MID	True	True	False	165.0
11215-2413	HIGH	True	True	False	350.0
11215-66	LOW	True	True	True	135.0
11215-66	MID	True	True	True	135.0
11215-66	HIGH	True	True	True	142.5
11215-53	LOW	True	True	True	142.5
11215-53	MID	True	True	True	145.0
11215-53	HIGH	True	True	True	262.5
11215-50	LOW	True	True	True	155.0
11215-50	MID	True	True	True	155.0
11215-50	HIGH	True	True	True	165.0
11215-77	LOW	True	True	True	145.0
11215-77	MID	True	True	True	145.0
11215-77	HIGH	True	True	True	145.0
11215-67	LOW	True	True	True	170.0
11215-67	MID	True	True	True	170.0
11215-67	HIGH	True	True	True	240.0
11215-49	LOW	True	True	True	192.5
11215-49	MID	True	True	True	200.0
11215-49	HIGH	True	True	True	262.5
11215-2401	LOW	True	True	True	170.0
11215-2401	MID	True	True	True	175.0
11215-2401	HIGH	True	True	True	185.0
11215-54	LOW	True	True	True	210.0
11215-54	MID	True	True	True	215.0
11215-54	HIGH	True	True	True	360.0
11215-4348	LOW	True	False	False	155.0
11215-4348	MID	True	False	False	155.0
11215-4348	HIGH	True	False	False	165.0
11215-3091	LOW	True	True	False	115.0
11215-3091	MID	True	True	False	115.0
11215-3091	HIGH	True	True	False	115.0
11215-108	LOW	True	True		85.0
11215-108	MID	True	True		85.0
11215-108	HIGH	True	True		85.0
11215-2389	LOW	True	True		110.0
11215-2389	MID	True	True		110.0
11215-2389	HIGH	True	True		110.0
11215-5125	LOW	True	True	False	145.0
11215-5125	MID	True	True	False	242.5
11215-5125	HIGH	True	True	True	252.5
11215-132	LOW	True	True		170.0
11215-132	MID	True	True		275.0
11215-132	HIGH	True	True	True	275.0
11215-82	LOW	True	True		135.0
11215-82	MID	True	True		135.0
11215-82	HIGH	True	True	True	275.0
11215-52	LOW	True	True		165.0
11215-52	MID	True	True		165.0
11215-52	HIGH	True	True		165.0
11215-56	LOW	True	True		135.0
11215-56	MID	True	True		150.0
11215-56	HIGH	True	True	True	285.0
11215-58	LOW	True	True		190.0
11215-58	MID	True	True		190.0
11215-58	HIGH	True	True	True	315.0
11215-64	LOW	True	True	True	95.0
11215-64	MID	True	True	True	130.0
11215-64	HIGH	True	True	True	215.0
11215-65	LOW	True	True		45.0
11215-65	MID	True	True		75.0
11215-65	HIGH	True	True		225.0
11215-6181	LOW	True	True	True	90.0
11215-6181	MID	True	True	True	90.0
11215-6181	HIGH	True	True	True	90.0
11215-24	LOW	True	False	True	70.0
11215-24	MID	True	False	True	70.0
11215-24	HIGH	True	False	True	90.0
11215-141	LOW	True	False	False	95.0
11215-141	MID	True	False	False	95.0
11215-141	HIGH	True	False	False	210.0
11215-2776	LOW	True	False	False	67.5
11215-2776	MID	True	False	False	80.0
11215-2776	HIGH	True	False	False	140.0
11215-72	LOW	True	True	False	92.5
11215-72	MID	True	True	False	95.0
11215-72	HIGH	True	True	True	187.5
11215-69	LOW	True	True	False	240.0
11215-69	MID	True	True	True	245.0
11215-69	HIGH	True	True	True	295.0
11215-5190	LOW	True	True	True	145.0
11215-5190	MID	True	True	True	152.5
11215-5190	HIGH	True	True	True	155.0
11215-32	LOW	True	True	False	40.0
11215-32	MID	True	True	False	65.0
11215-32	HIGH	True	True	False	65.0
11215-4700	LOW	True	False	False	20.0
11215-4700	MID	True	False	True	30.0
11215-4700	HIGH	True	False	True	30.0
11215-27	LOW	True	False	True	55.0
11215-27	MID	True	True	True	100.0
11215-27	HIGH	True	True	True	105.0
11350-2019	LOW	False	True	False	75.0
11350-2019	MID	False	True	False	85.0
11350-2019	HIGH	False	True	False	135.0
11350-2524	LOW	False	True	False	95.0
11350-2524	MID	False	True	False	110.0
11350-2524	HIGH	False	True	False	140.0
11350-1723	LOW	False	True	False	100.0
11350-1723	MID	False	True	False	115.0
11350-1723	HIGH	False	True	False	250.0
11350-170	LOW	False	True	False	50.0
11350-170	MID	False	True	False	140.0
11350-170	HIGH	False	True	False	345.0
11350-161	LOW	False	True	False	75.0
11350-161	MID	False	True	False	75.0
11350-161	HIGH	False	True	False	340.0
11350-254	LOW	False	True	False	150.0
11350-254	MID	False	True	False	210.0
11350-254	HIGH	False	True	False	270.0
11260-2707	LOW	False	False	False	105.0
11260-2707	MID	False	False	False	135.0
11260-2707	HIGH	False	False	False	135.0
11260-56	LOW	False	False	True	155.0
11260-56	MID	False	False	True	185.0
11260-56	HIGH	False	False	True	210.0
11260-2665	LOW	False	True	False	90.0
11260-2665	MID	False	True	False	100.0
11260-2665	HIGH	False	True	False	140.0
11260-2667	LOW	False	True	False	105.0
11260-2667	MID	False	True	False	105.0
11260-2667	HIGH	False	True	False	145.0
11260-165	LOW	False	True	True	50.0
11260-165	MID	False	True	True	50.0
11260-165	HIGH	False	True	True	105.0
11260-230	LOW	False	True	True	55.0
11260-230	MID	False	True	True	55.0
11260-230	HIGH	False	True	True	145.0
11260-2191	LOW	False	True	True	245.0
11260-2191	MID	False	True	True	340.0
11260-2191	HIGH	False	True	True	360.0
11215-59	LOW	True	True		40.0
11215-59	MID	True	True		95.0
11215-59	HIGH	True	True	True	250.0
11215-57	LOW	True	True	True	15.0
11215-57	MID	True	True	True	15.0
11215-57	HIGH	True	True	True	110.0
11215-60	LOW	False	False		15.0
11215-60	MID	False	False		30.0
11215-60	HIGH	False	False		90.0
11215-45	LOW	True	True		80.0
11215-45	MID	True	True		135.0
11215-45	HIGH	True	True		135.0
11215-47	LOW	True	True		167.5
11215-47	MID	True	True		197.5
11215-47	HIGH	True	True		240.0
11215-46	LOW	True	True		110.0
11215-46	MID	True	True		110.0
11215-46	HIGH	True	True		220.0
11215-44	LOW	True	True		105.0
11215-44	MID	True	True	True	177.5
11215-44	HIGH	True	True	True	252.5
11215-2438	LOW	True	True		225.0
11215-2438	MID	True	True		275.0
11215-2438	HIGH	True	True		360.0
11215-137	LOW	True	True	True	150.0
11215-137	MID	True	True	True	160.0
11215-137	HIGH	True	True	True	295.0
11215-4849	LOW	True	True		110.0
11215-4849	MID	True	True		132.5
11215-4849	HIGH	True	True		177.5
11215-51	LOW	True	True		125.0
11215-51	MID	True	True		125.0
11215-51	HIGH	True	True		142.5
11215-4910	LOW	True	True		85.0
11215-4910	MID	True	True		85.0
11215-4910	HIGH	True	True		90.0
11215-2471	LOW	True	True		70.0
11215-2471	MID	True	True	True	70.0
11215-2471	HIGH	True	True	True	70.0
11215-5172	LOW	True	True		40.0
11215-5172	MID	True	True		145.0
11215-5172	HIGH	True	True		150.0
11215-3724	LOW	False	False		5.0
11215-3724	MID	False	False		5.0
11215-3724	HIGH	False	False		10.0
11215-3445	LOW	True	True	True	125.0
11215-3445	MID	True	True	True	135.0
11215-3445	HIGH	True	True	True	170.0
11215-138	LOW	False	True	True	150.0
11215-138	MID	False	True	True	235.0
11215-138	HIGH	False	True	True	235.0
11215-142	LOW	False	True	True	115.0
11215-142	MID	False	True	True	130.0
11215-142	HIGH	False	True	True	200.0
11215-40	LOW	False	True		185.0
11215-40	MID	False	True		190.0
11215-40	HIGH	False	True		200.0
11215-42	LOW	False	True	True	185.0
11215-42	MID	False	True	True	185.0
11215-42	HIGH	False	True	True	255.0
11200-3092	LOW	False	True	True	175.0
11200-3092	MID	False	True	True	175.0
11200-3092	HIGH	False	True	True	340.0
11200-155	LOW	False	True		285.0
11200-155	MID	False	True	True	285.0
11200-155	HIGH	False	True	True	340.0
11200-74	LOW	False	True	True	250.0
11200-74	MID	False	True	True	250.0
11200-74	HIGH	False	True	True	272.5
11215-2567	LOW	False	True	True	155.0
11215-2567	MID	False	True	True	165.0
11215-2567	HIGH	False	True	True	175.0
11215-97	LOW	False	True	True	160.0
11215-97	MID	False	True	True	160.0
11215-97	HIGH	False	True	True	160.0
11215-4380	LOW	False	True	True	105.0
11215-4380	MID	False	True	True	105.0
11215-4380	HIGH	False	True	True	170.0
11215-85	LOW	False	True	True	195.0
11215-85	MID	False	True	True	340.0
11215-85	HIGH	False	True	True	360.0
11215-95	LOW	False	True	True	255.0
11215-95	MID	False	True	True	340.0
11215-95	HIGH	False	True	True	360.0
11260-235	LOW	False	True	True	80.0
11260-235	MID	False	True	True	80.0
11260-235	HIGH	False	True	True	85.0
11260-5	LOW	False	True	True	115.0
11260-5	MID	False	True	True	160.0
11260-5	HIGH	False	True	True	350.0
11230-2395	LOW	False	True		85.0
11230-2395	MID	False	True		180.0
11230-2395	HIGH	False	True		310.0
11230-33	LOW	False	True	True	50.0
11230-33	MID	False	True	True	90.0
11230-33	HIGH	False	True	True	95.0
11230-34	LOW	False	False	True	45.0
11230-34	MID	False	False	True	105.0
11230-34	HIGH	False	False	True	105.0
11230-1975	LOW	False	False		145.0
11230-1975	MID	False	False		180.0
11230-1975	HIGH	False	False		180.0
11230-69	LOW	False	False		40.0
11230-69	MID	False	False		45.0
11230-69	HIGH	False	False		65.0
11230-2326	LOW	False	False		5.0
11230-2326	MID	False	False		10.0
11230-2326	HIGH	False	False		30.0
11230-2842	LOW	False	False		80.0
11230-2842	MID	False	False		100.0
11230-2842	HIGH	False	False		100.0
11230-2216	LOW	False	False		5.0
11230-2216	MID	False	False		5.0
11230-2216	HIGH	False	False		15.0
11230-2285	LOW	False	False		0.0
11230-2285	MID	False	False		5.0
11230-2285	HIGH	False	False		20.0
11740-4672	LOW	False	True	True	75.0
11740-4672	MID	False	True	True	90.0
11740-4672	HIGH	False	True	True	122.5
11740-4799	LOW	False	True	True	15.0
11740-4799	MID	False	True	True	60.0
11740-4799	HIGH	False	True	True	140.0
11740-4359	LOW	False	True	True	70.0
11740-4359	MID	False	True	True	75.0
11740-4359	HIGH	False	True	True	170.0
11740-4675	LOW	False	True	False	25.0
11740-4675	MID	False	True	False	40.0
11740-4675	HIGH	False	True	True	125.0
11740-4692	LOW	True	True	False	15.0
11740-4692	MID	True	True	False	40.0
11740-4692	HIGH	True	True	True	105.0
11740-2890	LOW	False	False		25.0
11740-2890	MID	False	False		40.0
11740-2890	HIGH	True	True		155.0
11740-3004	LOW	True	True		130.0
11740-3004	MID	True	True	True	130.0
11740-3004	HIGH	True	True	True	150.0
11740-33	LOW	True	True	False	15.0
11740-33	MID	True	True	False	65.0
11740-33	HIGH	True	True	False	120.0
11230-2240	LOW	False	False		5.0
11230-2240	MID	False	False		30.0
11230-2240	HIGH	False	False	True	165.0
11230-2169	LOW	False	False		5.0
11230-2169	MID	False	False		5.0
11230-2169	HIGH	False	False		25.0
11230-2825	LOW	False	False		0.0
11230-2825	MID	False	False		25.0
11230-2825	HIGH	False	True		95.0
11230-2658	LOW	False	False		5.0
11230-2658	MID	False	False		5.0
11230-2658	HIGH	False	False		60.0
11230-1973	LOW	False	True	True	15.0
11230-1973	MID	False	True	True	30.0
11230-1973	HIGH	False	True	True	125.0
11230-2409	LOW	False	False		15.0
11230-2409	MID	False	False		20.0
11230-2409	HIGH	False	False		65.0
11230-2353	LOW	False	False		15.0
11230-2353	MID	False	False		25.0
11230-2353	HIGH	False	False		60.0
11230-1978	LOW	False	False		75.0
11230-1978	MID	False	False		90.0
11230-1978	HIGH	False	False	True	360.0
11230-1976	LOW	False	False		60.0
11230-1976	MID	False	False		195.0
11230-1976	HIGH	False	False		290.0
11230-120	LOW	False	True	True	145.0
11230-120	MID	False	True	True	155.0
11230-120	HIGH	False	True	True	155.0
11230-221	LOW	False	True		90.0
11230-221	MID	False	True		130.0
11230-221	HIGH	False	True		130.0
11230-2070	LOW	False	False	True	100.0
11230-2070	MID	False	False	True	122.5
11230-2070	HIGH	False	True	True	320.0
11230-2058	LOW	False	False		80.0
11230-2058	MID	False	False		95.0
11230-2058	HIGH	False	False	True	230.0
11230-1981	LOW	False	True		125.0
11230-1981	MID	False	True	True	255.0
11230-1981	HIGH	False	True	True	340.0
11230-2075	LOW	False	False	True	95.0
11230-2075	MID	False	False	True	350.0
11230-2075	HIGH	False	False	True	360.0
11230-2390	LOW	False	False		100.0
11230-2390	MID	False	False		165.0
11230-2390	HIGH	False	False	True	330.0
11230-2276	LOW	False	False		80.0
11230-2276	MID	False	False	True	200.0
11230-2276	HIGH	False	False	True	265.0
11230-2156	LOW	False	False		95.0
11230-2156	MID	False	False		180.0
11230-2156	HIGH	False	False		180.0
11230-1980	LOW	False	False		130.0
11230-1980	MID	False	False	True	160.0
11230-1980	HIGH	False	False	True	345.0
11230-1979	LOW	False	False		105.0
11230-1979	MID	False	False		105.0
11230-1979	HIGH	False	False	True	175.0
11230-2231	LOW	False	False	True	105.0
11230-2231	MID	False	False	True	250.0
11230-2231	HIGH	False	False	True	330.0
11230-2031	LOW	False	False	True	215.0
11230-2031	MID	False	False	True	215.0
11230-2031	HIGH	False	False	True	215.0
11230-2059	LOW	False	False		140.0
11230-2059	MID	False	False		160.0
11230-2059	HIGH	False	False		345.0
11230-2723	LOW	False	False		10.0
11230-2723	MID	False	False		60.0
11230-2723	HIGH	False	False		145.0
11230-2543	LOW	False	False		30.0
11230-2543	MID	False	False		30.0
11230-2543	HIGH	False	False	True	40.0
11230-2541	LOW	False	False		40.0
11230-2541	MID	False	False		40.0
11230-2541	HIGH	False	False	True	45.0
11230-66	LOW	False	False		120.0
11230-66	MID	False	False		120.0
11230-66	HIGH	False	False		125.0
11230-214	LOW	False	False	True	135.0
11230-214	MID	False	True	True	135.0
11230-214	HIGH	False	True	True	325.0
11230-2179	LOW	False	False		115.0
11230-2179	MID	False	False		190.0
11230-2179	HIGH	False	False		325.0
11230-31	LOW	False	False	True	150.0
11230-31	MID	False	False	True	150.0
11230-31	HIGH	False	True	True	195.0
11230-19	LOW	False	False		110.0
11230-19	MID	False	False		110.0
11230-19	HIGH	False	True	True	200.0
11230-2176	LOW	False	False	True	70.0
11230-2176	MID	False	False	True	77.5
11230-2176	HIGH	False	False	True	127.5
11230-20	LOW	False	False	True	112.5
11230-20	MID	False	False	True	150.0
11230-20	HIGH	False	False	True	355.0
11215-4825	LOW	False	True	False	195.0
11215-4825	MID	False	True	False	225.0
11215-4825	HIGH	False	True	False	225.0
11230-218	LOW	False	True		145.0
11230-218	MID	False	True		145.0
11230-218	HIGH	False	True	True	190.0
11230-2503	LOW	False	True		105.0
11230-2503	MID	False	True		105.0
11230-2503	HIGH	False	True		105.0
11230-2500	LOW	False	False		120.0
11230-2500	MID	False	False		120.0
11230-2500	HIGH	False	False		120.0
11230-2446	LOW	False	False		15.0
11230-2446	MID	False	False		60.0
11230-2446	HIGH	False	False	True	75.0
11230-111	LOW	False	False		15.0
11230-111	MID	False	False		15.0
11230-111	HIGH	False	True		55.0
11230-2556	LOW	False	False		5.0
11230-2556	MID	False	False		15.0
11230-2556	HIGH	False	False	True	175.0
11230-2434	LOW	False	True		100.0
11230-2434	MID	False	True		100.0
11230-2434	HIGH	False	True		110.0
11230-2697	LOW	False	True		140.0
11230-2697	MID	False	True		140.0
11230-2697	HIGH	False	True		140.0
11230-2698	LOW	False	False		110.0
11230-2698	MID	False	False		110.0
11230-2698	HIGH	False	False		110.0
11230-2638	LOW	False	True		145.0
11230-2638	MID	False	True		145.0
11230-2638	HIGH	False	True		145.0
11230-2649	LOW	False	False		10.0
11230-2649	MID	False	False		10.0
11230-2649	HIGH	False	False		10.0
11230-2668	LOW	False	False		100.0
11230-2668	MID	False	False		100.0
11230-2668	HIGH	False	False		110.0
11230-3366	LOW	False	True		140.0
11230-3366	MID	False	True		140.0
11230-3366	HIGH	False	True		140.0
11230-2182	LOW	False	False		150.0
11230-2182	MID	False	False		150.0
11230-2182	HIGH	False	False		165.0
11230-71	LOW	False	False		90.0
11230-71	MID	False	False		90.0
11230-71	HIGH	False	False		90.0
11230-112	LOW	False	False		270.0
11230-112	MID	False	False		270.0
11230-112	HIGH	False	True		270.0
11230-2249	LOW	False	False	True	180.0
11230-2249	MID	False	False	True	205.0
11230-2249	HIGH	False	False	True	245.0
11230-2019	LOW	False	False		65.0
11230-2019	MID	False	False	True	80.0
11230-2019	HIGH	False	False	True	130.0
11230-2057	LOW	False	False	True	155.0
11230-2057	MID	False	False	True	155.0
11230-2057	HIGH	False	False	True	160.0
11230-118	LOW	False	False		55.0
11230-118	MID	False	False		55.0
11230-118	HIGH	False	False		70.0
11230-219	LOW	False	False	True	55.0
11230-219	MID	False	False	True	55.0
11230-219	HIGH	False	False	True	70.0
11230-1982	LOW	False	False	True	65.0
11230-1982	MID	False	False	True	235.0
11230-1982	HIGH	False	False	True	240.0
11230-3053	LOW	False	False	True	20.0
11230-3053	MID	False	False	True	45.0
11230-3053	HIGH	False	False	True	110.0
11230-2986	LOW	False	False		25.0
11230-2986	MID	False	False		25.0
11230-2986	HIGH	False	False	True	25.0
11230-2023	LOW	False	False	True	55.0
11230-2023	MID	False	False	True	55.0
11230-2023	HIGH	False	False	True	55.0
11230-115	LOW	False	False		30.0
11230-115	MID	False	False		50.0
11230-115	HIGH	False	False	True	310.0
11230-117	LOW	False	False		50.0
11230-117	MID	False	False		100.0
11230-117	HIGH	False	False		100.0
11230-98	LOW	False	True		175.0
11230-98	MID	False	True		245.0
11230-98	HIGH	False	True		335.0
11740-2856	LOW	False	True	True	75.0
11740-2856	MID	False	True	True	90.0
11740-2856	HIGH	False	True	True	190.0
11740-3850	LOW	False	True		40.0
